index,latitude,longitude,subzone,region,monthly_rent
13087,1.34259,103.691519,151,4,3350
13088,1.358741,103.872227,108,3,4000
13089,1.441096,103.779276,142,2,2500
13090,1.39457,103.895105,105,3,4600
13091,1.380468,103.838817,144,3,2300
13092,1.414268,103.83826,147,2,2600
13093,1.371787,103.855854,26,3,1900
13094,1.350572,103.727173,54,4,2600
13095,1.374556,103.946879,90,1,4300
13096,1.316994,103.768507,34,4,2950
13097,1.387228,103.77279,43,4,2600
13098,1.363594,103.851784,131,3,2600
13099,1.320982,103.935957,10,1,2200
13100,1.368827,103.950296,90,1,4200
13101,1.350376,103.743909,23,4,2600
13102,1.353807,103.962935,117,1,2100
13103,1.297292,103.798229,119,0,2000
13104,1.436533,103.838678,88,2,1950
13105,1.375263,103.771657,7,4,1650
13106,1.325779,103.922425,70,1,2300
13107,1.33743,103.923155,9,1,3700
13108,1.314562,103.76253,33,4,2750
13109,1.376471,103.772398,7,4,1500
13110,1.33358,103.924219,8,1,1750
13111,1.280278,103.825724,65,0,1900
13112,1.36596,103.888646,73,3,3800
13113,1.348277,103.754681,20,4,1900
13114,1.331085,103.9129,62,1,2350
13115,1.447529,103.816661,102,2,2400
13116,1.325109,103.920738,70,1,2600
13117,1.432324,103.829072,148,2,1950
13118,1.342258,103.950128,111,1,2950
13119,1.27791,103.822536,125,0,2100
13120,1.378593,103.737126,95,4,2600
13121,1.323958,103.936341,10,1,2500
13122,1.389146,103.887872,4,3,1900
13123,1.327998,103.923249,70,1,2950
13124,1.370445,103.898589,67,3,2750
13125,1.27038,103.823236,124,0,2300
13126,1.376129,103.882895,132,3,2300
13127,1.448532,103.814039,104,2,3450
13128,1.350488,103.754178,21,4,1350
13129,1.344811,103.853093,13,0,2400
13130,1.414442,103.836118,147,2,2300
13131,1.344398,103.701664,61,4,2600
13132,1.351624,103.884448,77,3,3700
13133,1.31442,103.766613,34,4,3050
13134,1.293383,103.809331,80,0,5050
13135,1.303912,103.90974,81,0,2500
13136,1.404142,103.896364,83,3,2850
13137,1.386612,103.763653,101,4,2300
13138,1.379867,103.835977,144,3,2300
13139,1.368013,103.957653,91,1,2300
13140,1.372366,103.880529,58,3,4000
13141,1.381204,103.842514,144,3,2400
13142,1.324884,103.885571,79,0,1250
13143,1.299009,103.852285,136,0,2500
13144,1.31255,103.771676,34,4,2400
13145,1.373165,103.857412,26,3,2400
13146,1.336746,103.850525,16,0,1800
13147,1.292721,103.814836,80,0,3450
13148,1.275532,103.841275,28,0,3300
13149,1.443584,103.808407,140,2,2200
13150,1.343587,103.704503,61,4,2850
13151,1.366139,103.960337,91,1,2250
13152,1.388679,103.874703,45,3,3700
13153,1.345669,103.74048,23,4,3900
13154,1.364865,103.752452,50,4,2550
13155,1.414541,103.833346,147,2,3450
13156,1.347068,103.848064,13,0,2950
13157,1.273929,103.825311,124,0,2600
13158,1.291544,103.803508,84,0,2400
13159,1.322126,103.867996,47,0,2200
13160,1.282647,103.823327,52,0,3250
13161,1.39624,103.908007,97,3,3250
13162,1.343,103.959413,111,1,2600
13163,1.384822,103.761182,106,4,1700
13164,1.437186,103.79709,140,2,2500
13165,1.356138,103.844898,82,0,3100
13166,1.311389,103.767093,33,4,4300
13167,1.431783,103.83744,88,2,3450
13168,1.30616,103.801496,37,0,2000
13169,1.385475,103.759881,106,4,2200
13170,1.276632,103.820897,125,0,2100
13171,1.366423,103.752689,50,4,2300
13172,1.352765,103.887876,77,3,1600
13173,1.334332,103.906386,62,1,2950
13174,1.36959,103.950289,90,1,2850
13175,1.351136,103.889169,115,3,1800
13176,1.373111,103.885637,58,3,1900
13177,1.363855,103.855288,31,3,4100
13178,1.273942,103.808817,123,0,2500
13179,1.434734,103.774587,142,2,2950
13180,1.450044,103.817003,102,2,2000
13181,1.3621,103.954909,117,1,2000
13182,1.354406,103.751306,51,4,3050
13183,1.436613,103.832357,148,2,3350
13184,1.277732,103.819769,125,0,2600
13185,1.398468,103.744646,143,4,2000
13186,1.32378,103.90233,48,0,1700
13187,1.361113,103.959595,117,1,2750
13188,1.401639,103.746535,143,4,2400
13189,1.349159,103.950281,117,1,3100
13190,1.315432,103.871652,14,0,2500
13191,1.375374,103.854259,26,3,2400
13192,1.309353,103.794873,53,0,2100
13193,1.374826,103.848956,26,3,2400
13194,1.35318,103.86712,107,3,2000
13195,1.374733,103.835683,69,3,2300
13196,1.323958,103.936341,10,1,2950
13197,1.38795,103.895779,105,3,1700
13198,1.315842,103.860645,12,0,4050
13199,1.374601,103.943139,90,1,4100
13200,1.343785,103.715094,15,4,2200
13201,1.388366,103.741643,30,4,2600
13202,1.402117,103.911081,137,3,2300
13203,1.329026,103.886931,79,0,1600
13204,1.273682,103.806579,123,0,3500
13205,1.34771,103.872811,134,3,4200
13206,1.394906,103.74531,30,4,3800
13207,1.346593,103.717248,54,4,2200
13208,1.378781,103.895151,57,3,3150
13209,1.371511,103.875247,109,3,2100
13210,1.334625,103.913778,62,1,2000
13211,1.389789,103.876097,45,3,2300
13212,1.381931,103.745583,29,4,2000
13213,1.290087,103.828,24,0,4200
13214,1.352511,103.935059,118,1,2100
13215,1.373179,103.856295,26,3,2500
13216,1.372126,103.879794,58,3,2450
13217,1.28692,103.818674,99,0,2100
13218,1.309054,103.794063,53,0,2300
13219,1.337572,103.858844,94,0,2300
13220,1.402359,103.895494,83,3,2500
13221,1.297986,103.798581,119,0,2200
13222,1.391579,103.741158,30,4,1950
13223,1.388664,103.900754,105,3,2100
13224,1.348347,103.727243,54,4,1700
13225,1.345504,103.720558,54,4,2200
13226,1.37567,103.933932,92,1,3150
13227,1.450712,103.816544,104,2,2950
13228,1.347186,103.872968,134,3,2400
13229,1.342568,103.68915,151,4,3150
13230,1.396207,103.906147,97,3,2200
13231,1.310045,103.769124,36,4,1150
13232,1.372053,103.886531,58,3,2300
13233,1.396605,103.908344,97,3,3150
13234,1.30859,103.888245,2,0,1950
13235,1.435321,103.801399,140,2,2600
13236,1.308821,103.852065,44,0,4000
13237,1.393828,103.900879,105,3,2950
13238,1.351868,103.948463,117,1,2600
13239,1.336286,103.847479,128,0,2000
13240,1.334661,103.848578,128,0,3350
13241,1.421713,103.835545,147,2,1600
13242,1.376129,103.882895,132,3,2750
13243,1.304927,103.763519,35,4,2100
13244,1.346716,103.945521,117,1,2600
13245,1.337191,103.741942,130,4,2450
13246,1.304092,103.765522,36,4,4200
13247,1.336463,103.937895,9,1,3250
13248,1.342429,103.951759,111,1,2400
13249,1.3169,103.880328,2,0,1900
13250,1.347399,103.945292,117,1,1800
13251,1.336427,103.856608,94,0,2100
13252,1.280918,103.82837,126,0,2850
13253,1.334058,103.881366,60,0,2400
13254,1.324322,103.86816,47,0,4200
13255,1.369197,103.841667,110,3,2400
13256,1.308847,103.789147,49,0,3800
13257,1.447982,103.818507,102,2,2550
13258,1.303405,103.909734,81,0,2700
13259,1.27396,103.81215,123,0,2200
13260,1.352805,103.716741,54,4,2400
13261,1.392096,103.892551,4,3,2400
13262,1.377815,103.89128,58,3,1900
13263,1.281946,103.827911,127,0,3150
13264,1.34936,103.760019,21,4,2100
13265,1.393467,103.892057,4,3,2100
13266,1.445664,103.819022,102,2,3450
13267,1.362963,103.954955,117,1,2600
13268,1.338403,103.772686,3,0,2350
13269,1.357635,103.872091,108,3,2950
13270,1.450066,103.818891,102,2,2200
13271,1.345323,103.856581,13,0,2100
13272,1.320934,103.764986,34,4,1800
13273,1.387759,103.907729,100,3,4000
13274,1.276337,103.819194,125,0,3700
13275,1.343622,103.705666,61,4,3050
13276,1.348014,103.931917,118,1,2100
13277,1.308666,103.760258,35,4,1900
13278,1.369706,103.843516,69,3,1900
13279,1.331122,103.85778,72,0,2750
13280,1.385306,103.90361,100,3,2000
13281,1.323538,103.869148,47,0,1250
13282,1.307435,103.854714,75,0,4100
13283,1.432218,103.834091,148,2,2600
13284,1.320481,103.882473,2,0,1900
13285,1.398181,103.744631,143,4,3200
13286,1.425024,103.833973,148,2,2000
13287,1.392988,103.912883,97,3,2100
13288,1.382882,103.766847,101,4,2300
13289,1.379796,103.76599,59,4,3550
13290,1.355161,103.952361,117,1,2100
13291,1.3744,103.848936,26,3,1850
13292,1.306348,103.760538,35,4,2300
13293,1.319175,103.885322,2,0,2300
13294,1.308666,103.760258,35,4,1750
13295,1.289023,103.816276,99,0,4850
13296,1.350327,103.710889,15,4,3350
13297,1.346249,103.749382,20,4,1700
13298,1.398563,103.9111,97,3,3550
13299,1.336097,103.738219,149,4,2400
13300,1.303912,103.90974,81,0,3450
13301,1.381041,103.835132,144,3,2950
13302,1.304916,103.782188,41,0,2600
13303,1.39342,103.87332,45,3,1450
13304,1.342111,103.707477,61,4,2100
13305,1.379118,103.894291,57,3,2950
13306,1.374403,103.775467,7,4,1600
13307,1.41537,103.836074,147,2,2350
13308,1.307664,103.759365,35,4,1450
13309,1.363576,103.745977,55,4,2750
13310,1.360577,103.746834,55,4,1850
13311,1.347834,103.709071,15,4,2500
13312,1.420369,103.844404,146,2,1800
13313,1.352291,103.715246,54,4,2500
13314,1.386551,103.906741,100,3,3350
13315,1.350895,103.754544,21,4,1700
13316,1.333184,103.724354,116,4,1600
13317,1.306118,103.914026,81,0,3450
13318,1.347754,103.952437,117,1,2850
13319,1.345351,103.960121,111,1,2850
13320,1.281759,103.806862,40,0,3150
13321,1.395816,103.915018,97,3,3550
13322,1.399771,103.909514,97,3,2600
13323,1.353475,103.873392,107,3,2450
13324,1.378493,103.884016,132,3,2850
13325,1.320575,103.768212,34,4,1800
13326,1.43195,103.832338,148,2,2950
13327,1.324759,103.902107,48,0,3350
13328,1.34926,103.945859,117,1,2850
13329,1.426983,103.772578,139,2,1900
13330,1.379557,103.840736,144,3,3250
13331,1.345943,103.697135,151,4,2300
13332,1.287758,103.819494,99,0,3250
13333,1.310221,103.883235,2,0,4700
13334,1.396349,103.901778,105,3,2100
13335,1.305444,103.781869,41,0,2750
13336,1.392936,103.872998,45,3,3900
13337,1.339033,103.739774,149,4,2500
13338,1.348093,103.947178,117,1,2200
13339,1.366506,103.841811,110,3,2000
13340,1.345909,103.851016,13,0,3550
13341,1.288077,103.827081,24,0,2150
13342,1.358539,103.832309,135,0,2750
13343,1.337072,103.697938,61,4,3850
13344,1.37133,103.872923,109,3,4200
13345,1.446438,103.818859,102,2,1950
13346,1.397544,103.889325,4,3,3350
13347,1.381931,103.745583,29,4,2400
13348,1.343431,103.703258,61,4,2750
13349,1.318555,103.768028,34,4,3800
13350,1.309353,103.794873,53,0,2300
13351,1.389659,103.908293,100,3,2300
13352,1.323403,103.902376,48,0,1800
13353,1.274384,103.808742,123,0,2850
13354,1.362111,103.850766,131,3,3250
13355,1.392501,103.892333,4,3,3900
13356,1.403942,103.901034,83,3,3900
13357,1.439789,103.80312,140,2,3350
13358,1.431871,103.779021,139,2,2850
13359,1.358778,103.946271,117,1,2950
13360,1.363484,103.752171,50,4,2500
13361,1.294801,103.854467,32,0,2500
13362,1.330655,103.938496,8,1,2100
13363,1.315316,103.849454,64,0,2950
13364,1.369744,103.856023,26,3,3150
13365,1.343811,103.954503,111,1,2600
13366,1.322626,103.937816,10,1,3350
13367,1.3348,103.854155,16,0,2000
13368,1.309144,103.78842,49,0,3250
13369,1.349556,103.720801,54,4,2100
13370,1.450009,103.814111,104,2,2200
13371,1.430687,103.836574,88,2,3150
13372,1.300829,103.883695,120,0,2200
13373,1.397404,103.908974,97,3,2150
13374,1.373721,103.890707,58,3,3450
13375,1.427745,103.795127,141,2,2300
13376,1.304221,103.8004,37,0,1900
13377,1.376659,103.881516,132,3,3700
13378,1.347177,103.952587,117,1,2200
13379,1.348815,103.757952,21,4,1650
13380,1.3284,103.930682,8,1,3250
13381,1.297677,103.799637,119,0,1800
13382,1.374583,103.853049,26,3,2850
13383,1.337054,103.851496,16,0,1700
13384,1.333346,103.911344,62,1,2300
13385,1.368077,103.854353,31,3,1600
13386,1.335973,103.92369,9,1,2000
13387,1.334145,103.929639,8,1,2950
13388,1.391767,103.873323,45,3,1800
13389,1.34713,103.749873,20,4,1650
13390,1.304384,103.79935,37,0,2400
13391,1.432276,103.836404,88,2,2100
13392,1.354648,103.945549,117,1,2500
13393,1.326263,103.857341,6,0,2750
13394,1.392746,103.877422,45,3,2200
13395,1.352755,103.948119,117,1,4200
13396,1.305392,103.863222,39,0,3700
13397,1.362682,103.890391,77,3,2450
13398,1.429165,103.843889,146,2,2100
13399,1.436844,103.789845,85,2,2600
13400,1.342024,103.73901,149,4,1850
13401,1.380468,103.838817,144,3,1800
13402,1.336316,103.937458,9,1,2100
13403,1.43046,103.782003,139,2,2100
13404,1.278147,103.826959,65,0,1950
13405,1.394283,103.905325,100,3,2300
13406,1.435744,103.794134,85,2,2150
13407,1.387712,103.899302,105,3,3050
13408,1.388844,103.880083,45,3,3050
13409,1.427852,103.827781,148,2,2100
13410,1.35014,103.729937,150,4,1700
13411,1.351146,103.961798,117,1,3150
13412,1.347679,103.932457,118,1,2800
13413,1.380052,103.735651,95,4,2300
13414,1.335961,103.93599,9,1,2750
13415,1.343849,103.693508,151,4,2000
13416,1.435143,103.795211,85,2,1700
13417,1.318488,103.766702,34,4,1900
13418,1.330232,103.909387,62,1,1450
13419,1.318488,103.766702,34,4,3100
13420,1.334269,103.926542,8,1,1900
13421,1.377532,103.884019,132,3,3150
13422,1.283528,103.82083,52,0,2000
13423,1.368939,103.854412,31,3,2550
13424,1.349622,103.946001,117,1,2950
13425,1.393926,103.887958,4,3,3350
13426,1.362111,103.850766,131,3,3150
13427,1.304844,103.761107,35,4,1600
13428,1.385932,103.903984,100,3,2300
13429,1.343271,103.696863,151,4,3400
13430,1.39346,103.888223,4,3,2300
13431,1.452991,103.818533,104,2,2250
13432,1.41476,103.834649,147,2,2600
13433,1.347177,103.952587,117,1,2750
13434,1.43906,103.798775,140,2,2750
13435,1.341894,103.845208,129,0,2500
13436,1.362323,103.752217,50,4,3350
13437,1.435976,103.796214,140,2,2400
13438,1.358941,103.934007,118,1,2950
13439,1.444511,103.798832,140,2,2300
13440,1.429248,103.845192,146,2,2200
13441,1.330293,103.859166,72,0,1950
13442,1.353297,103.951491,117,1,2150
13443,1.407761,103.900999,98,3,3350
13444,1.371512,103.838459,69,3,2400
13445,1.286235,103.842303,93,0,2100
13446,1.416451,103.836741,147,2,3150
13447,1.277449,103.841667,28,0,6100
13448,1.450712,103.816544,104,2,2950
13449,1.325227,103.8994,66,0,2750
13450,1.395723,103.915306,97,3,2300
13451,1.373759,103.959715,91,1,2100
13452,1.413099,103.833868,147,2,2950
13453,1.374637,103.774664,7,4,1900
13454,1.373785,103.883849,58,3,2100
13455,1.314016,103.761827,33,4,1900
13456,1.32027,103.765945,34,4,2000
13457,1.432869,103.842698,146,2,2300
13458,1.352203,103.880173,77,3,1750
13459,1.449921,103.813674,104,2,3450
13460,1.305302,103.915014,81,0,2300
13461,1.317557,103.88713,2,0,2500
13462,1.350599,103.868515,107,3,4400
13463,1.398939,103.910538,97,3,2400
13464,1.330982,103.933605,8,1,2200
13465,1.336182,103.934043,9,1,2350
13466,1.304451,103.909649,81,0,2300
13467,1.343378,103.757175,22,4,2600
13468,1.417494,103.835749,147,2,3700
13469,1.422331,103.846133,146,2,1250
13470,1.389398,103.888043,4,3,1900
13471,1.312512,103.763269,33,4,2100
13472,1.354547,103.933739,118,1,2400
13473,1.277369,103.808255,123,0,2850
13474,1.31847,103.764526,34,4,4200
13475,1.31442,103.766613,34,4,2100
13476,1.397803,103.749623,143,4,2450
13477,1.359085,103.933608,118,1,2500
13478,1.336285,103.848443,128,0,1900
13479,1.348995,103.747258,20,4,2350
13480,1.386685,103.759759,106,4,3050
13481,1.324723,103.886686,79,0,1900
13482,1.357144,103.88897,77,3,2750
13483,1.313793,103.873094,14,0,4400
13484,1.325779,103.922425,70,1,1450
13485,1.31988,103.741754,121,4,2100
13486,1.272673,103.822876,124,0,2850
13487,1.353027,103.882888,77,3,2200
13488,1.38612,103.758329,106,4,2100
13489,1.326155,103.886047,79,0,1700
13490,1.31949,103.767338,34,4,3350
13491,1.384735,103.759218,106,4,2150
13492,1.381456,103.896165,38,3,2300
13493,1.346249,103.749382,20,4,1700
13494,1.308789,103.792696,53,0,2300
13495,1.303209,103.914301,81,0,3150
13496,1.35799,103.937435,118,1,2100
13497,1.4301,103.833118,148,2,2000
13498,1.355491,103.947212,117,1,1800
13499,1.350895,103.754544,21,4,2400
13500,1.367704,103.854214,31,3,1600
13501,1.288077,103.827081,24,0,2300
13502,1.28557,103.826276,127,0,3550
13503,1.324078,103.934701,10,1,1900
13504,1.30936,103.793205,53,0,2200
13505,1.3471,103.872473,134,3,3150
13506,1.348326,103.70969,15,4,1900
13507,1.357135,103.952874,117,1,2750
13508,1.342555,103.704168,61,4,2850
13509,1.375919,103.766192,59,4,1950
13510,1.388608,103.89326,105,3,3200
13511,1.34361,103.956903,111,1,2750
13512,1.381786,103.936412,92,1,2200
13513,1.429803,103.77859,139,2,4850
13514,1.348125,103.721159,54,4,3800
13515,1.345058,103.7107,15,4,3100
13516,1.34382,103.954994,111,1,2500
13517,1.328347,103.925655,70,1,2950
13518,1.372053,103.886531,58,3,2300
13519,1.390889,103.890634,4,3,2300
13520,1.30337,103.90744,81,0,3800
13521,1.324716,103.857753,6,0,1900
13522,1.321398,103.93973,10,1,2600
13523,1.387438,103.896932,105,3,4000
13524,1.320575,103.768212,34,4,2200
13525,1.276632,103.820897,125,0,1900
13526,1.304522,103.915054,81,0,2450
13527,1.37194,103.955452,91,1,2200
13528,1.313293,103.762553,33,4,2250
13529,1.389789,103.876097,45,3,2100
13530,1.399961,103.898984,83,3,2500
13531,1.40072,103.898485,83,3,3900
13532,1.343782,103.713531,15,4,2300
13533,1.303706,103.911445,81,0,3350
13534,1.428019,103.793054,141,2,3700
13535,1.282169,103.826334,127,0,3400
13536,1.365512,103.892085,67,3,1600
13537,1.367859,103.856047,31,3,1850
13538,1.363453,103.834215,135,0,2700
13539,1.344884,103.70743,15,4,2050
13540,1.395724,103.911805,97,3,2200
13541,1.445861,103.815264,102,2,1650
13542,1.275352,103.82695,124,0,2550
13543,1.334903,103.927838,8,1,1600
13544,1.364865,103.752452,50,4,2600
13545,1.331801,103.867243,96,0,2750
13546,1.33274,103.936224,8,1,2100
13547,1.439882,103.793967,85,2,3450
13548,1.355491,103.947212,117,1,2100
13549,1.45427,103.815813,104,2,3150
13550,1.336524,103.694494,151,4,2750
13551,1.350572,103.727173,54,4,2850
13552,1.354098,103.958267,117,1,2300
13553,1.372406,103.887612,58,3,2850
13554,1.428849,103.847221,146,2,2600
13555,1.388313,103.893924,105,3,2250
13556,1.287421,103.828416,24,0,1900
13557,1.403436,103.750337,143,4,3150
13558,1.364766,103.846908,131,3,3450
13559,1.336268,103.858315,94,0,3100
13560,1.334368,103.915682,62,1,2300
13561,1.277294,103.830516,65,0,2500
13562,1.344568,103.719019,54,4,2100
13563,1.345909,103.851016,13,0,2450
13564,1.293814,103.803138,84,0,1600
13565,1.282647,103.823327,52,0,2200
13566,1.27038,103.823236,124,0,1800
13567,1.425024,103.833973,148,2,1700
13568,1.353494,103.867046,107,3,2600
13569,1.346174,103.699979,151,4,3150
13570,1.276079,103.812157,123,0,2200
13571,1.451891,103.818161,104,2,3800
13572,1.44,103.803592,140,2,2500
13573,1.398255,103.904754,97,3,2750
13574,1.374024,103.960046,91,1,2500
13575,1.33369,103.868811,96,0,2850
13576,1.33358,103.924219,8,1,1950
13577,1.430923,103.792754,141,2,2100
13578,1.354615,103.947117,117,1,2350
13579,1.287421,103.828416,24,0,2500
13580,1.341005,103.854413,76,0,2300
13581,1.329393,103.886978,79,0,1900
13582,1.359005,103.847007,82,0,2850
13583,1.364028,103.847479,131,3,2400
13584,1.30337,103.90744,81,0,2600
13585,1.37823,103.879696,132,3,3700
13586,1.345353,103.70496,61,4,2400
13587,1.398939,103.910538,97,3,2150
13588,1.370055,103.854881,26,3,3450
13589,1.383827,103.901684,100,3,2600
13590,1.348384,103.75352,20,4,2950
13591,1.431642,103.784521,139,2,1750
13592,1.350011,103.952816,117,1,2000
13593,1.369122,103.851616,31,3,2200
13594,1.371992,103.87459,109,3,3800
13595,1.375495,103.839947,69,3,2300
13596,1.306749,103.760634,35,4,2100
13597,1.381864,103.894481,38,3,2500
13598,1.371875,103.950581,90,1,3250
13599,1.433436,103.787423,139,2,2200
13600,1.314138,103.767942,34,4,1500
13601,1.436163,103.839111,88,2,1600
13602,1.387007,103.891965,105,3,1750
13603,1.365445,103.842715,110,3,2100
13604,1.395672,103.890125,4,3,2600
13605,1.320481,103.882473,2,0,2850
13606,1.349174,103.95425,117,1,2100
13607,1.333691,103.722503,116,4,2950
13608,1.323695,103.934995,10,1,2100
13609,1.342708,103.693577,151,4,2950
13610,1.387357,103.765995,101,4,2100
13611,1.316994,103.768507,34,4,1950
13612,1.348684,103.71236,15,4,2300
13613,1.341831,103.73802,149,4,2100
13614,1.398682,103.903211,83,3,2750
13615,1.367101,103.898278,67,3,2600
13616,1.387262,103.893008,105,3,2150
13617,1.346275,103.852084,13,0,3300
13618,1.39002,103.879574,45,3,1900
13619,1.343873,103.70143,61,4,2000
13620,1.324078,103.934701,10,1,2300
13621,1.347316,103.71633,54,4,2100
13622,1.348802,103.943691,117,1,3800
13623,1.371791,103.854961,26,3,1900
13624,1.450399,103.818681,102,2,2750
13625,1.372408,103.881598,58,3,1800
13626,1.422331,103.846133,146,2,1900
13627,1.280958,103.80944,40,0,2750
13628,1.327745,103.928874,8,1,2600
13629,1.42888,103.841529,146,2,2200
13630,1.393141,103.895569,105,3,1900
13631,1.401741,103.749496,143,4,2900
13632,1.271409,103.810888,123,0,2000
13633,1.322332,103.939766,10,1,2200
13634,1.314562,103.76253,33,4,2950
