index,num_shopping_mall_500m,nearest_shopping_mall_dist
9579,0,903.92
9580,0,628.82
9581,0,1003.82
9582,1,418.86
9583,1,360.16
9584,0,591.85
9585,0,689.82
9586,0,1380.35
9587,1,382.94
9588,0,723.84
9589,0,982.9
9590,0,931.51
9591,0,720.93
9592,0,811.45
9593,0,757.66
9594,0,821.59
9595,0,854.83
9596,0,1201.35
9597,1,315.44
9598,0,520.55
9599,0,1430.46
9600,2,314.54
9601,1,318.13
9602,1,463.69
9603,1,109.41
9604,2,466.45
9605,0,507.38
9606,0,656.58
9607,1,295.65
9608,1,381.48
9609,2,334.07
9610,0,518.11
9611,0,787.69
9612,0,1021.68
9613,0,569.95
9614,1,360.69
9615,0,1003.33
9616,0,1488.94
9617,0,969.99
9618,1,358.69
9619,0,689.33
9620,0,932.05
9621,0,1445.12
9622,0,539.3
9623,1,489.48
9624,0,1026.79
9625,2,82.36
9626,0,689.9
9627,0,896.46
9628,0,1121.47
9629,0,1194.48
9630,1,184.04
9631,0,2246.8
9632,0,1840.98
9633,0,1247.25
9634,1,468.74
9635,0,1989.45
9636,0,548.48
9637,1,337.63
9638,1,391.83
9639,0,1073.35
9640,0,2031.74
9641,0,635.43
9642,0,1222.63
9643,0,809.29
9644,0,993.44
9645,0,963.08
9646,1,366.62
9647,0,1343.15
9648,0,1271.2
9649,0,1132.04
9650,0,541.64
9651,0,683.56
9652,1,316.98
9653,0,811.54
9654,0,1278.3
9655,1,232.57
9656,1,396.93
9657,0,564.15
9658,0,1041.86
9659,2,361.05
9660,0,1692.3
9661,0,733.81
9662,0,807.18
9663,1,210.7
9664,0,1337.16
9665,1,132.42
9666,1,362.26
9667,3,370.46
9668,0,725.76
9669,0,1471.75
9670,0,1232.15
9671,0,742.75
9672,0,986.74
9673,2,129.71
9674,0,1042.85
9675,1,206.55
9676,0,1008.13
9677,0,781.34
9678,0,503.78
9679,0,716.53
9680,0,823.68
9681,0,695.04
9682,1,402.71
9683,0,608.78
9684,1,441.69
9685,0,684.79
9686,0,1016.45
9687,0,540.16
9688,0,649.12
9689,0,693.64
9690,0,1123.91
9691,1,409.23
9692,0,882.19
9693,1,428.95
9694,0,716.01
9695,0,1354.97
9696,0,576.54
9697,3,231.46
9698,1,294.71
9699,0,1117.03
9700,0,863.34
9701,0,762.8
9702,1,268.06
9703,0,1790.71
9704,3,214.73
9705,1,490.3
9706,1,252.66
9707,0,2083.24
9708,1,225.78
9709,0,622.34
9710,0,504.77
9711,0,805.85
9712,1,366.96
9713,3,200.9
9714,1,352.01
9715,2,452.82
9716,0,1125.95
9717,0,514.9
9718,1,411.83
9719,1,221.5
9720,0,864.28
9721,0,601.46
9722,1,407.49
9723,1,290.77
9724,0,882.23
9725,2,280.16
9726,2,381.8
9727,0,1032.2
9728,2,406.06
9729,0,994.42
9730,0,719.08
9731,0,924.24
9732,1,177.27
9733,1,249.69
9734,0,792.64
9735,2,273.87
9736,3,52.07
9737,0,1520.67
9738,0,721.23
9739,0,1743.88
9740,2,400.43
9741,0,596.91
9742,1,454.68
9743,0,1083.21
9744,0,1639.9
9745,1,401.08
9746,0,811.45
9747,0,988.21
9748,1,104.17
9749,1,471.7
9750,1,144.07
9751,0,600.6
9752,0,697.31
9753,0,592.01
9754,1,352.12
9755,0,1083.3
9756,1,392.66
9757,2,329.32
9758,0,575.13
9759,0,511.94
9760,2,142.96
9761,0,915.21
9762,2,331.09
9763,0,1685.13
9764,1,499.17
9765,1,457.94
9766,2,379.09
9767,1,426.7
9768,0,1297.32
9769,0,628.1
9770,1,122.13
9771,0,1019.32
9772,0,1147.17
9773,0,925.91
9774,0,1118.91
9775,0,500.25
9776,0,1385.66
9777,1,460.6
9778,1,205.25
9779,0,1190.1
9780,0,841.58
9781,0,1075.72
9782,0,748.46
9783,0,1102.06
9784,1,221.31
9785,0,574.31
9786,2,202.17
9787,1,284.45
9788,1,246.27
9789,3,279.78
9790,2,395.29
9791,1,189.99
9792,0,1423.43
9793,1,301.72
9794,3,439.95
9795,2,421.18
9796,0,1154.76
9797,1,359.08
9798,0,1038.93
9799,1,188.53
9800,6,176.22
9801,0,719.08
9802,0,758.44
9803,0,561.95
9804,0,708.55
9805,0,1379.61
9806,0,1180.54
9807,2,248.79
9808,1,391.23
9809,0,592.81
9810,1,422.33
9811,0,701.9
9812,1,396.1
9813,0,1103.78
9814,1,371.44
9815,0,2183.32
9816,0,731.28
9817,1,368.31
9818,0,1079.61
9819,0,553.72
9820,0,1014.09
9821,0,808.89
9822,0,1231.07
9823,0,824.49
9824,1,284.28
9825,0,634.14
9826,0,668.61
9827,0,624.66
9828,0,695.49
9829,0,1088.18
9830,0,1480.98
9831,1,431.73
9832,0,599.86
9833,0,520.27
9834,0,1071.0
9835,1,149.33
9836,0,865.84
9837,0,1128.27
9838,0,1071.96
9839,1,350.02
9840,2,315.36
9841,1,387.16
9842,0,881.8
9843,0,876.48
9844,1,392.96
9845,0,594.42
9846,1,262.75
9847,0,778.65
9848,0,709.28
9849,0,585.43
9850,1,468.3
9851,0,1455.56
9852,0,717.82
9853,1,366.73
9854,0,576.53
9855,0,626.75
9856,0,1127.55
9857,1,244.79
9858,2,399.95
9859,0,1097.42
9860,1,224.43
9861,1,330.86
9862,1,202.61
9863,1,469.55
9864,0,1846.26
9865,0,1218.65
9866,0,672.46
9867,2,177.25
9868,0,903.92
9869,1,375.18
9870,1,425.44
9871,0,1094.57
9872,0,787.06
9873,0,501.19
9874,1,478.39
9875,1,349.36
9876,0,506.27
9877,0,970.96
9878,1,174.79
9879,0,986.62
9880,0,1114.6
9881,0,936.6
9882,1,464.35
9883,0,973.56
9884,1,239.31
9885,1,320.69
9886,0,1131.79
9887,0,887.4
9888,1,450.42
9889,1,105.71
9890,0,593.38
9891,0,696.38
9892,0,695.57
9893,0,1990.5
9894,1,394.81
9895,1,168.92
9896,0,861.51
9897,0,969.25
9898,3,160.23
9899,1,498.94
9900,0,1646.62
9901,0,1079.64
9902,1,133.27
9903,1,403.82
9904,1,152.28
9905,0,1018.55
9906,0,551.75
9907,0,624.73
9908,0,1030.85
9909,0,858.54
9910,0,586.57
9911,1,233.88
9912,1,373.97
9913,0,891.28
9914,1,418.33
9915,0,780.23
9916,0,1743.88
9917,1,444.05
9918,1,492.48
9919,0,1330.63
9920,0,984.58
9921,0,622.34
9922,0,756.3
9923,2,354.95
9924,0,581.37
9925,0,976.15
9926,0,560.83
9927,1,479.54
9928,0,851.6
9929,0,2178.01
9930,1,488.67
9931,1,365.18
9932,0,807.6
9933,0,804.73
9934,0,1184.88
9935,1,388.22
9936,2,302.52
9937,1,415.85
9938,0,1190.1
9939,0,601.37
9940,0,872.83
9941,0,655.99
9942,0,1514.35
9943,1,343.58
9944,0,606.53
9945,1,353.25
9946,0,1151.65
9947,0,1026.79
9948,0,770.53
9949,0,833.47
9950,0,577.16
9951,0,1255.08
9952,0,1511.23
9953,1,377.24
9954,0,1320.86
9955,1,478.79
9956,1,307.58
9957,1,460.81
9958,1,329.84
9959,0,752.96
9960,0,652.38
9961,1,454.02
9962,0,601.64
9963,0,1134.02
9964,2,238.38
9965,0,911.67
9966,3,163.81
9967,0,505.69
9968,0,1063.62
9969,0,565.55
9970,0,688.99
9971,0,845.68
9972,1,330.18
9973,0,624.79
9974,0,1026.68
9975,0,1486.48
9976,0,576.57
9977,1,157.77
9978,0,608.09
9979,0,1288.48
9980,0,568.79
9981,0,1509.8
9982,2,228.72
9983,0,1504.78
9984,0,749.71
9985,0,768.6
9986,1,497.22
9987,0,962.38
9988,1,199.28
9989,0,722.56
9990,0,1160.8
9991,0,741.22
9992,0,576.46
9993,0,510.49
9994,1,216.42
9995,0,557.31
9996,0,706.98
9997,0,1641.06
9998,0,566.95
9999,0,1003.33
10000,0,552.09
10001,0,1405.13
10002,0,500.04
10003,2,310.58
10004,0,757.63
10005,0,1025.29
10006,0,786.06
10007,1,478.41
10008,1,480.42
10009,0,634.5
10010,0,561.46
10011,1,347.85
10012,1,476.42
10013,0,683.56
10014,0,646.88
10015,1,431.38
10016,0,852.33
10017,1,325.33
10018,2,282.59
10019,0,658.26
10020,0,1536.01
10021,1,155.5
10022,1,472.08
10023,0,1439.73
10024,0,861.84
10025,0,681.97
10026,3,361.23
10027,0,752.96
10028,2,292.99
10029,0,553.35
10030,0,1514.03
10031,1,482.98
10032,0,746.43
10033,0,596.55
10034,0,892.9
10035,1,322.22
10036,0,1088.95
10037,0,765.52
10038,0,586.12
10039,0,574.75
10040,2,363.27
10041,0,510.64
10042,1,451.46
10043,0,1065.17
10044,2,355.97
10045,0,522.37
10046,1,346.56
10047,0,930.68
10048,0,1405.13
10049,1,388.93
10050,0,724.35
10051,1,253.64
10052,0,589.55
10053,1,167.59
10054,1,101.97
10055,0,729.13
10056,0,851.44
10057,1,314.29
10058,1,270.2
10059,1,123.6
10060,0,1098.99
10061,0,881.32
10062,2,446.87
10063,0,573.45
10064,2,424.49
10065,0,601.37
10066,1,480.19
10067,1,225.93
10068,1,265.51
10069,1,459.71
10070,1,444.22
10071,1,366.48
10072,0,621.5
10073,1,270.52
10074,0,538.62
10075,2,495.2
10076,0,735.47
10077,0,637.98
10078,1,404.3
10079,0,897.33
10080,1,326.72
10081,0,637.98
10082,0,984.58
10083,0,1790.71
10084,0,520.31
10085,1,442.8
10086,1,451.97
10087,1,187.0
10088,0,628.54
10089,1,301.84
10090,0,966.13
10091,0,1486.86
10092,0,574.59
10093,0,564.43
10094,0,645.06
10095,1,307.46
10096,1,410.33
10097,1,334.34
10098,1,450.23
10099,0,1083.64
10100,1,71.34
10101,1,415.85
10102,2,219.97
10103,0,622.34
10104,0,1115.38
10105,1,417.31
10106,1,420.44
10107,1,330.81
10108,0,1986.0
10109,1,479.1
10110,1,216.68
10111,0,690.72
10112,1,222.84
10113,0,930.53
10114,0,697.01
10115,2,214.89
10116,0,1680.04
10117,1,480.42
10118,0,613.0
10119,3,238.82
10120,0,817.98
10121,2,399.95
10122,0,511.88
10123,1,286.62
10124,1,496.63
10125,0,691.1
10126,1,96.38
10127,0,1169.43
10128,3,314.83
10129,0,513.44
10130,1,307.38
10131,0,711.9
10132,0,511.52
10133,0,625.05
10134,1,481.08
10135,0,699.61
10136,0,1032.2
10137,1,457.27
10138,0,932.05
10139,0,752.96
10140,2,292.37
10141,0,861.97
10142,0,1444.75
10143,0,1338.61
10144,2,416.82
10145,0,1058.65
10146,2,235.9
10147,0,690.23
10148,1,362.61
10149,0,760.18
10150,0,762.52
10151,0,627.89
10152,1,453.04
10153,1,483.23
10154,1,435.27
10155,0,692.86
10156,1,468.3
10157,0,815.99
10158,1,241.67
10159,0,985.04
10160,0,612.55
10161,2,400.43
10162,0,627.02
10163,2,256.26
10164,0,1090.79
10165,2,233.75
10166,1,121.24
10167,0,565.47
10168,2,446.27
10169,1,485.9
10170,0,759.84
10171,1,418.49
10172,0,613.82
10173,0,578.5
10174,0,560.27
10175,1,133.04
10176,1,144.65
10177,0,1493.31
10178,0,1391.48
10179,2,292.65
10180,0,650.67
10181,0,762.07
10182,0,1088.95
10183,2,258.25
10184,0,717.58
10185,1,472.09
10186,6,146.08
10187,1,392.04
10188,0,908.57
10189,0,871.06
10190,1,451.87
10191,0,1520.67
10192,0,1602.27
10193,0,750.49
10194,0,832.82
10195,1,368.78
10196,0,867.27
10197,0,767.43
10198,1,494.65
10199,0,1066.14
10200,2,246.83
10201,0,1212.06
10202,0,1486.19
10203,0,1236.9
10204,0,522.95
10205,1,251.54
10206,0,1187.38
10207,1,481.08
10208,2,400.06
10209,1,230.1
10210,0,926.9
10211,1,202.94
10212,1,326.81
10213,0,723.84
10214,1,418.49
10215,1,323.6
10216,1,442.74
10217,1,481.13
10218,1,109.7
10219,0,552.09
10220,0,627.25
10221,1,424.42
10222,1,271.79
10223,0,528.54
10224,1,130.21
10225,0,884.86
10226,0,995.52
10227,0,1213.29
10228,0,690.23
10229,2,292.99
10230,0,620.51
10231,0,823.0
10232,0,652.38
10233,0,680.05
10234,1,456.98
10235,0,1043.39
10236,1,372.05
10237,0,650.57
10238,0,923.21
10239,0,826.42
10240,1,263.13
10241,0,611.55
10242,0,772.13
10243,1,479.8
10244,2,398.05
10245,0,507.17
10246,0,771.51
10247,0,762.52
10248,0,561.03
10249,1,355.21
10250,2,420.94
10251,0,903.61
10252,0,893.22
10253,1,312.16
10254,0,572.21
10255,1,329.93
10256,0,703.13
10257,1,372.07
10258,1,137.39
10259,0,803.43
10260,0,767.37
10261,1,345.4
10262,0,541.64
10263,0,890.26
10264,0,625.53
10265,0,1908.97
10266,1,329.08
10267,0,845.68
10268,0,597.26
10269,0,1223.91
10270,0,689.29
10271,0,892.42
10272,2,65.11
10273,2,438.07
10274,0,562.71
10275,0,1132.04
10276,0,576.57
10277,0,941.77
10278,0,573.62
10279,0,605.15
10280,0,510.95
10281,1,360.69
10282,1,499.25
10283,1,390.39
10284,2,471.34
10285,0,1394.17
10286,1,464.47
10287,2,181.58
10288,0,593.23
10289,1,313.39
10290,2,329.32
10291,1,174.48
10292,0,820.61
10293,0,2261.29
10294,0,864.14
10295,1,454.08
10296,1,331.03
10297,0,724.7
10298,1,415.85
10299,0,574.59
10300,0,873.6
10301,0,576.68
10302,1,212.55
10303,0,928.75
10304,2,246.94
10305,1,485.9
10306,0,791.12
10307,0,516.26
10308,0,677.51
10309,2,162.83
10310,0,1093.57
10311,1,442.28
10312,0,1053.99
10313,0,800.55
10314,0,1326.86
10315,0,1067.96
10316,0,575.85
10317,2,195.87
10318,1,378.8
10319,1,488.21
10320,0,686.83
10321,1,357.83
10322,0,948.41
10323,1,252.34
10324,0,1428.59
10325,1,301.42
10326,0,1270.87
10327,1,418.84
10328,0,1992.55
10329,1,437.81
10330,0,818.53
10331,0,714.29
10332,0,928.36
10333,0,561.56
10334,2,438.34
10335,4,202.99
10336,0,524.11
10337,1,157.77
10338,0,732.04
10339,0,837.08
10340,1,181.46
10341,1,386.53
10342,0,985.64
10343,0,1339.66
10344,1,428.77
10345,1,202.94
10346,0,668.37
10347,1,113.12
10348,0,591.23
10349,0,513.58
10350,2,387.46
10351,1,427.79
10352,0,999.28
10353,1,431.4
10354,1,142.15
10355,0,566.95
10356,0,1356.59
10357,0,668.37
10358,0,1212.06
10359,0,835.43
10360,0,823.0
10361,0,526.89
10362,1,327.23
10363,0,885.47
10364,1,174.48
10365,0,630.63
10366,0,1090.33
10367,1,394.36
10368,0,580.61
10369,2,400.06
10370,0,1094.57
10371,0,1027.91
10372,3,236.33
10373,1,202.94
10374,2,65.11
10375,1,403.45
10376,0,1154.76
10377,2,328.62
10378,2,317.46
10379,0,1053.43
10380,0,1331.01
10381,0,1123.46
10382,1,479.5
10383,0,851.07
10384,3,353.18
10385,1,499.49
10386,3,194.82
10387,0,966.76
10388,1,365.47
10389,1,352.51
10390,1,475.64
10391,1,465.87
10392,1,164.1
10393,1,325.81
10394,0,787.09
10395,0,849.52
10396,2,281.23
10397,0,1174.05
10398,0,1134.57
10399,0,1017.23
10400,0,931.7
10401,0,882.05
10402,0,1484.78
10403,0,964.41
10404,0,561.95
10405,1,410.06
10406,1,200.04
10407,0,633.25
10408,0,1146.68
10409,0,928.36
10410,0,1151.23
10411,0,1562.75
10412,0,1052.36
10413,0,1056.56
10414,1,340.84
10415,0,956.18
10416,1,134.0
10417,1,301.63
10418,1,439.43
10419,1,452.21
10420,0,1618.7
10421,0,636.83
10422,0,557.48
10423,1,159.48
10424,0,549.56
10425,0,616.64
10426,0,842.47
10427,1,479.1
10428,0,796.03
10429,1,478.27
10430,0,792.65
10431,0,530.45
10432,0,1169.49
10433,3,213.67
10434,0,695.57
10435,0,1229.69
10436,1,269.28
10437,0,511.38
10438,0,605.2
10439,3,329.72
10440,2,376.26
10441,0,1108.88
10442,0,521.87
10443,0,776.41
10444,0,622.96
10445,0,964.41
10446,1,288.9
10447,2,462.13
10448,0,576.46
10449,0,815.84
10450,2,173.12
10451,0,997.66
10452,0,668.14
10453,1,288.63
10454,0,1109.85
10455,0,552.93
10456,1,405.87
10457,1,227.54
10458,0,580.61
10459,0,792.11
10460,1,294.21
10461,1,468.46
10462,1,411.54
10463,1,477.76
10464,0,566.99
10465,0,645.06
10466,0,864.25
10467,1,189.99
10468,1,459.88
10469,0,827.48
10470,2,398.21
10471,1,297.28
10472,0,735.06
10473,0,961.37
10474,0,565.55
10475,2,77.69
10476,1,161.63
10477,0,1060.28
10478,0,526.89
10479,1,477.41
10480,0,720.43
10481,1,398.42
10482,0,1071.0
10483,2,331.09
10484,1,124.13
10485,0,744.86
10486,0,853.97
10487,0,586.57
10488,0,783.29
10489,0,645.97
10490,0,706.98
10491,2,295.76
10492,0,843.99
10493,0,1296.23
10494,0,539.61
10495,1,391.55
10496,0,937.04
10497,0,595.93
10498,0,572.21
10499,0,1332.78
10500,0,862.26
10501,0,1812.99
10502,2,273.87
10503,0,1236.9
10504,1,411.54
10505,1,233.93
10506,1,465.28
10507,0,658.95
10508,0,720.48
10509,1,152.87
10510,0,1810.47
10511,0,593.73
10512,0,833.47
10513,0,633.33
10514,0,1452.07
10515,0,577.78
10516,1,104.98
10517,1,178.69
10518,1,416.97
10519,0,1213.6
10520,1,310.54
10521,2,138.74
10522,1,206.55
10523,0,523.57
10524,0,737.09
10525,0,528.95
10526,0,532.7
10527,0,1189.24
10528,0,621.96
10529,0,512.15
10530,0,504.41
10531,0,749.71
10532,1,364.48
10533,3,268.11
10534,1,362.44
10535,0,1089.57
10536,0,923.66
10537,0,1183.29
10538,0,906.22
10539,2,195.87
10540,3,314.83
10541,0,668.61
10542,2,331.09
10543,0,710.59
10544,1,426.8
10545,3,113.75
10546,0,1331.01
10547,1,266.59
10548,0,800.73
10549,0,1155.22
10550,0,545.89
10551,2,343.67
10552,1,426.08
10553,0,638.31
10554,2,170.78
10555,0,617.24
10556,0,851.21
10557,0,509.03
10558,2,439.29
10559,0,567.06
10560,0,937.84
10561,2,362.33
10562,0,1134.29
10563,1,338.87
10564,0,537.67
10565,1,409.21
10566,4,226.05
10567,1,484.87
10568,1,305.98
10569,0,597.36
10570,1,290.23
10571,1,101.96
10572,0,651.07
10573,0,1955.1
10574,1,111.03
10575,0,763.28
10576,2,109.92
10577,0,806.58
10578,0,1302.2
10579,0,695.49
10580,0,1036.23
10581,0,638.52
10582,0,781.14
10583,1,387.99
10584,2,145.43
10585,1,273.15
10586,0,1025.77
10587,1,442.58
10588,1,277.36
10589,4,119.46
10590,0,1014.41
10591,1,285.42
10592,0,1486.48
10593,0,1282.41
10594,0,966.1
10595,0,990.47
10596,0,973.42
10597,0,535.42
10598,0,1184.08
10599,2,404.62
10600,1,315.77
10601,0,940.3
10602,0,1184.08
10603,3,213.67
10604,1,348.47
10605,0,833.0
10606,2,318.37
10607,1,264.44
10608,1,434.02
10609,0,645.93
10610,0,863.19
10611,0,715.88
10612,0,592.58
10613,0,1088.95
10614,1,482.03
10615,2,345.8
10616,2,345.8
10617,0,864.28
10618,3,336.57
10619,0,684.86
10620,0,1296.23
10621,0,995.32
10622,1,450.42
10623,0,1035.28
10624,0,689.82
10625,0,521.87
10626,0,692.86
10627,1,298.41
10628,0,796.46
10629,0,1091.43
10630,2,461.13
10631,0,598.15
10632,0,1108.27
10633,1,411.96
10634,0,1372.55
10635,2,170.78
10636,1,358.29
10637,1,427.4
10638,0,763.28
10639,0,1010.1
10640,0,915.21
10641,1,377.37
10642,0,1580.23
10643,2,258.25
10644,0,1346.26
10645,0,1079.37
10646,0,1049.45
10647,0,997.27
10648,0,1118.67
10649,1,262.99
10650,0,912.13
10651,0,688.97
10652,0,994.42
10653,2,438.07
10654,0,721.23
10655,0,1142.15
10656,0,977.46
10657,1,417.5
10658,0,841.33
10659,0,1182.15
10660,0,512.57
10661,1,428.45
10662,0,639.56
10663,1,318.13
10664,0,1803.3
10665,1,256.94
10666,1,453.3
10667,0,719.96
10668,0,950.44
10669,0,619.83
10670,1,295.47
10671,0,694.06
10672,2,305.69
10673,0,1656.52
10674,1,169.37
10675,0,912.03
10676,1,480.58
10677,0,615.46
10678,2,318.13
10679,0,1206.15
10680,1,134.49
10681,1,406.85
10682,0,713.64
10683,0,617.59
10684,0,983.23
10685,0,884.93
10686,1,177.36
10687,1,232.39
10688,2,317.46
10689,0,627.04
10690,0,610.05
10691,0,510.64
10692,0,800.55
10693,1,246.27
10694,1,463.06
10695,2,396.8
10696,2,409.72
10697,0,1042.46
10698,2,404.62
10699,0,541.21
10700,2,350.49
10701,0,534.84
10702,0,1676.53
10703,0,842.41
10704,0,547.05
10705,0,1396.66
10706,0,1176.92
10707,0,563.29
10708,2,382.23
10709,1,258.29
10710,1,437.81
10711,0,1571.1
10712,1,318.13
10713,0,1436.86
10714,1,366.31
10715,0,627.25
10716,0,939.19
10717,1,140.38
10718,1,414.55
10719,0,873.6
10720,0,890.13
10721,0,671.82
10722,0,1236.38
10723,0,622.96
10724,1,466.67
10725,0,662.05
10726,1,279.5
10727,1,170.95
10728,0,625.05
10729,2,213.41
10730,0,1164.84
10731,1,331.91
10732,0,785.47
10733,0,827.85
10734,0,542.03
10735,0,504.15
10736,1,164.1
10737,0,708.86
10738,0,858.54
10739,0,1685.13
10740,2,305.15
10741,1,388.36
10742,1,450.38
10743,1,167.38
10744,1,158.93
10745,0,590.35
10746,0,1520.67
10747,1,224.43
10748,1,394.62
10749,1,217.68
10750,0,584.31
10751,0,520.99
10752,0,791.05
10753,0,540.1
10754,0,561.03
10755,0,988.21
10756,1,341.9
10757,0,1098.21
10758,0,519.81
10759,0,1337.16
10760,0,812.8
10761,1,140.67
10762,0,527.87
10763,0,584.53
10764,0,1668.44
10765,1,429.84
10766,0,703.96
10767,1,249.25
10768,0,1136.17
10769,0,1248.12
10770,1,277.25
10771,0,924.3
10772,0,1113.26
10773,0,1396.66
10774,1,499.86
10775,0,601.42
10776,0,717.17
10777,1,488.47
10778,0,509.87
10779,2,491.76
10780,1,290.65
10781,1,402.69
10782,0,1321.74
10783,0,1092.02
10784,1,331.84
10785,0,864.28
10786,0,1894.24
10787,0,1230.7
10788,0,1509.29
10789,0,1067.65
10790,1,260.11
10791,0,689.33
10792,0,559.53
10793,0,611.35
10794,0,1087.1
10795,0,584.5
10796,1,171.36
10797,0,502.85
10798,1,274.44
10799,0,671.5
10800,2,328.0
10801,0,661.65
10802,1,409.78
10803,1,396.91
10804,1,434.87
10805,0,1577.27
10806,1,281.45
10807,1,196.25
10808,0,624.79
10809,2,109.92
10810,0,505.69
10811,0,506.45
10812,0,800.55
10813,0,742.29
10814,1,322.74
10815,4,226.05
10816,1,434.2
10817,1,342.54
10818,0,1141.88
10819,1,493.92
10820,3,209.76
10821,0,679.36
10822,1,382.08
10823,0,1160.13
10824,0,749.71
10825,0,648.67
10826,0,1082.63
10827,0,1192.6
10828,0,1656.52
10829,1,416.66
10830,2,400.43
10831,0,573.34
10832,0,951.57
10833,1,408.86
10834,0,1066.52
10835,0,1841.61
10836,0,815.68
10837,2,304.32
10838,0,744.63
10839,1,495.0
10840,1,410.49
10841,1,456.61
10842,1,221.45
10843,1,397.98
10844,1,344.8
10845,0,624.76
10846,1,372.09
10847,0,892.83
10848,1,467.16
10849,0,1575.69
10850,1,241.67
10851,0,604.5
10852,0,1154.36
10853,0,1073.35
10854,0,930.57
10855,0,1343.15
10856,0,645.69
10857,0,676.57
10858,0,646.88
10859,0,1229.14
10860,0,869.9
10861,0,507.43
10862,0,1124.73
10863,0,1378.05
10864,1,403.1
10865,0,616.19
10866,0,549.56
10867,1,465.3
10868,1,170.39
10869,3,185.44
10870,0,876.27
10871,2,412.92
10872,0,970.67
10873,0,836.3
10874,1,293.04
10875,0,920.24
10876,1,336.61
10877,1,269.41
10878,1,299.64
10879,0,679.64
10880,0,1577.27
10881,0,962.51
10882,0,914.76
10883,2,343.67
10884,1,194.07
10885,0,580.61
10886,0,521.63
10887,1,324.52
10888,0,1948.57
10889,1,288.25
10890,0,749.7
10891,0,616.56
10892,0,1569.86
10893,0,584.64
10894,2,354.14
10895,0,758.87
10896,0,645.86
10897,1,461.84
10898,0,974.34
10899,1,181.79
10900,2,379.11
10901,2,323.41
10902,2,274.55
10903,0,693.13
10904,0,662.83
10905,1,372.05
10906,1,282.75
10907,1,292.15
10908,0,657.54
10909,1,491.77
10910,1,304.83
10911,0,689.57
10912,0,1508.05
10913,0,1079.61
10914,0,755.3
10915,0,1461.53
10916,0,1936.4
10917,0,840.22
10918,0,1420.14
10919,2,253.78
10920,0,711.33
10921,0,752.96
10922,0,988.21
10923,1,417.31
10924,1,465.53
10925,0,1481.05
10926,1,357.01
10927,1,365.07
10928,1,489.59
10929,0,617.59
10930,1,242.54
10931,0,804.75
10932,1,466.67
10933,0,822.73
10934,0,1003.34
10935,0,743.89
10936,1,467.16
10937,2,316.71
10938,1,315.6
10939,1,369.02
10940,0,553.62
10941,1,324.52
10942,0,591.92
10943,0,645.97
10944,0,940.35
10945,1,408.52
10946,2,361.05
10947,1,149.17
10948,0,523.23
10949,0,1124.73
10950,0,1246.81
10951,1,346.8
10952,0,1164.84
10953,0,655.27
10954,1,79.39
10955,1,367.09
10956,1,108.93
10957,1,304.17
10958,0,650.7
10959,0,518.2
10960,1,342.48
10961,1,353.44
10962,1,186.06
10963,1,435.94
10964,0,560.67
10965,1,267.7
10966,2,327.31
10967,0,515.49
10968,1,405.58
10969,0,1184.08
10970,1,364.48
10971,1,203.49
10972,1,380.46
10973,0,1149.26
10974,0,821.12
10975,2,328.0
10976,1,486.84
10977,0,1242.09
10978,0,983.95
10979,1,418.83
10980,0,566.31
10981,3,311.03
10982,2,445.72
10983,0,1229.69
10984,0,1941.99
10985,1,305.18
10986,0,659.15
10987,3,131.97
10988,0,1091.29
10989,0,1087.88
10990,0,744.62
10991,0,687.9
10992,0,520.55
10993,1,472.08
10994,0,650.7
10995,1,479.48
10996,0,862.28
10997,1,300.55
10998,0,1536.01
10999,6,176.22
11000,0,898.19
11001,2,225.42
11002,0,520.99
11003,0,506.45
11004,0,1072.33
11005,0,578.63
11006,0,1015.03
11007,2,385.59
11008,1,238.59
11009,0,1014.41
11010,1,289.6
11011,1,352.16
11012,0,1026.13
11013,2,318.28
11014,0,600.61
11015,0,673.74
11016,0,858.06
11017,1,493.92
11018,0,834.91
11019,0,1520.76
11020,1,357.01
11021,0,771.53
11022,0,740.86
11023,0,839.66
11024,1,307.46
11025,0,626.75
11026,0,623.26
11027,1,206.09
11028,0,897.35
11029,0,1267.26
11030,1,361.9
11031,0,1092.02
11032,0,1091.29
11033,1,418.27
11034,0,546.67
11035,1,105.71
11036,0,1528.02
11037,1,494.34
11038,1,384.58
11039,0,911.63
11040,2,356.77
11041,0,510.01
11042,0,985.16
11043,2,452.1
11044,1,329.75
11045,2,282.59
11046,0,882.34
11047,1,265.51
11048,0,535.97
11049,0,559.53
11050,0,523.23
11051,0,948.88
11052,0,689.29
11053,2,145.63
11054,0,1413.72
11055,0,1003.45
11056,0,1016.45
11057,1,422.15
11058,0,1634.09
11059,1,219.83
11060,0,528.54
11061,0,522.37
11062,0,1605.68
11063,0,512.06
11064,0,617.59
11065,1,254.01
11066,0,716.01
11067,0,1162.08
11068,0,556.11
11069,0,920.38
11070,0,637.55
11071,0,1287.14
11072,0,511.52
11073,0,1267.26
11074,0,559.79
11075,1,265.71
11076,2,170.78
11077,1,435.27
11078,0,536.55
11079,2,343.67
11080,0,863.57
11081,1,443.99
11082,1,217.1
11083,0,663.16
11084,0,759.36
11085,0,1184.21
11086,0,1108.11
11087,0,640.41
11088,0,653.58
11089,0,551.73
11090,1,436.28
11091,1,433.73
11092,1,480.42
11093,0,822.74
11094,0,1447.77
11095,0,787.69
11096,0,1130.43
11097,0,1052.87
11098,2,421.18
