index,rent_approval_date,town,block,flat_type,flat_model
2151,8,2438.2272228320526,210,3,2369.9654622741764
2152,16,2665.537634408602,82,3,2636.2110523221636
2153,28,2416.7000572409847,159,3,2369.9654622741764
2154,10,2904.1139240506327,25,5,2636.2110523221636
2155,15,2904.1139240506327,34,3,2444.223985890653
2156,18,2416.7000572409847,441,4,2369.9654622741764
2157,19,2416.7000572409847,564,3,2369.9654622741764
2158,9,2398.090586145648,638,4,2464.689063616869
2159,8,2638.489122639254,278,4,2612.0313047541176
2160,3,2665.5555555555557,665,4,2709.678997846937
2161,27,2438.2272228320526,23,3,2369.9654622741764
2162,0,2503.2528856243443,653,5,2636.2110523221636
2163,10,2516.6805151641047,125,3,2636.2110523221636
2164,8,2665.537634408602,73,3,2636.2110523221636
2165,18,2638.489122639254,277,4,2612.0313047541176
2166,11,2503.2528856243443,984,5,2636.2110523221636
2167,9,2638.489122639254,146,6,2978.033472803347
2168,29,2438.2272228320526,805,5,2636.2110523221636
2169,16,2646.8089788732395,302,4,2369.9654622741764
2170,8,2904.1139240506327,126,3,2612.0313047541176
2171,26,2503.2528856243443,628,6,2878.7259615384614
2172,4,2622.233325006245,282,4,2709.678997846937
2173,5,2640.890550645819,272,4,2709.678997846937
2174,1,2466.2982514021774,654,6,2878.7259615384614
2175,14,2638.489122639254,432,5,2636.2110523221636
2176,0,2595.1461988304095,231,3,2369.9654622741764
2177,28,2493.746110765401,631,4,2709.678997846937
2178,12,2867.0494084899096,253,5,2636.2110523221636
2179,19,2640.890550645819,180,4,2612.0313047541176
2180,24,2638.489122639254,724,5,2636.2110523221636
2181,27,2646.150885296382,306,3,2636.2110523221636
2182,23,2686.857476635514,752,4,2612.0313047541176
2183,0,2416.7000572409847,606,3,2369.9654622741764
2184,0,2867.0494084899096,120,3,2464.689063616869
2185,20,2466.2982514021774,686,4,2709.678997846937
2186,4,2503.2528856243443,962,5,2636.2110523221636
2187,7,2466.2982514021774,550,5,2636.2110523221636
2188,25,2622.233325006245,119,5,2709.678997846937
2189,15,2840.4328578455484,51,4,2612.0313047541176
2190,11,2622.233325006245,310,5,2709.678997846937
2191,24,2438.2272228320526,74,3,2636.2110523221636
2192,8,2640.890550645819,988,5,2709.678997846937
2193,12,2503.2528856243443,526,4,2464.689063616869
2194,20,2622.233325006245,299,5,2709.678997846937
2195,28,2398.090586145648,304,3,2612.0313047541176
2196,3,2665.537634408602,95,3,2369.9654622741764
2197,21,2438.2272228320526,704,3,2369.9654622741764
2198,25,2867.0494084899096,161,5,2636.2110523221636
2199,9,2622.233325006245,158,5,2709.678997846937
2200,7,2638.489122639254,842,5,2636.2110523221636
2201,1,2466.2982514021774,371,4,2612.0313047541176
2202,23,2646.8089788732395,335,3,2369.9654622741764
2203,23,2622.233325006245,123,4,2612.0313047541176
2204,13,2438.2272228320526,116,3,2369.9654622741764
2205,5,2622.233325006245,282,5,2709.678997846937
2206,30,2416.7000572409847,502,3,2369.9654622741764
2207,1,2638.489122639254,281,3,2612.0313047541176
2208,16,2904.1139240506327,119,5,2636.2110523221636
2209,22,2516.6805151641047,119,3,2369.9654622741764
2210,11,2638.489122639254,484,5,2612.0313047541176
2211,10,2484.2657342657344,93,4,3343.877551020408
2212,1,2622.233325006245,314,5,2709.678997846937
2213,17,2446.109123434705,249,4,2612.0313047541176
2214,0,2416.7000572409847,650,3,2612.0313047541176
2215,0,2867.0494084899096,239,4,2612.0313047541176
2216,5,2665.5555555555557,658,4,2612.0313047541176
2217,18,2840.4328578455484,167,3,2636.2110523221636
2218,17,2622.233325006245,299,5,2709.678997846937
2219,9,2840.4328578455484,28,4,2612.0313047541176
2220,4,2646.150885296382,418,6,2978.033472803347
2221,22,2438.2272228320526,719,6,2978.033472803347
2222,25,2840.4328578455484,18,4,2612.0313047541176
2223,15,2904.1139240506327,80,3,2709.678997846937
2224,25,2622.233325006245,291,5,2636.2110523221636
2225,0,2503.2528856243443,109,3,2369.9654622741764
2226,1,2640.890550645819,857,5,2636.2110523221636
2227,14,2416.7000572409847,314,2,2636.2110523221636
2228,30,2466.2982514021774,368,5,2636.2110523221636
2229,24,2638.489122639254,154,5,2636.2110523221636
2230,7,2416.7000572409847,563,4,2369.9654622741764
2231,22,2840.4328578455484,55,4,2612.0313047541176
2232,1,2502.5743977326406,640,4,2709.678997846937
2233,27,2416.7000572409847,235,3,2369.9654622741764
2234,25,2493.746110765401,406,4,2612.0313047541176
2235,20,2503.2528856243443,430,6,2978.033472803347
2236,1,2484.2657342657344,47,3,2444.223985890653
2237,23,2638.489122639254,362,4,2612.0313047541176
2238,13,2638.489122639254,411,3,2636.2110523221636
2239,11,2416.7000572409847,221,4,2612.0313047541176
2240,8,2638.489122639254,404,4,2612.0313047541176
2241,30,2840.4328578455484,48,4,2612.0313047541176
2242,5,2904.1139240506327,57,4,2369.9654622741764
2243,8,2686.857476635514,414,4,2612.0313047541176
2244,26,2622.233325006245,470,4,2612.0313047541176
2245,28,2446.109123434705,315,5,2636.2110523221636
2246,13,2416.7000572409847,310,4,2612.0313047541176
2247,10,2622.233325006245,119,6,2709.678997846937
2248,11,2665.5555555555557,132,4,2709.678997846937
2249,17,2665.5555555555557,645,5,2709.678997846937
2250,25,2466.2982514021774,762,4,2612.0313047541176
2251,7,2638.489122639254,933,4,2612.0313047541176
2252,28,2540.491009681881,353,5,2636.2110523221636
2253,5,2516.6805151641047,118,3,2636.2110523221636
2254,16,2503.2528856243443,703,3,2369.9654622741764
2255,11,2516.6805151641047,100,3,2636.2110523221636
2256,17,2398.090586145648,641,4,2369.9654622741764
2257,12,2416.7000572409847,315,5,2636.2110523221636
2258,19,2904.1139240506327,22,4,2612.0313047541176
2259,19,2503.2528856243443,115,3,2369.9654622741764
2260,8,2398.090586145648,654,5,2612.0313047541176
2261,29,2416.7000572409847,314,2,2636.2110523221636
2262,24,3153.6585365853657,269,3,2369.9654622741764
2263,22,2622.233325006245,258,5,2636.2110523221636
2264,4,2416.7000572409847,596,5,2636.2110523221636
2265,7,2503.2528856243443,701,3,2369.9654622741764
2266,14,2503.2528856243443,911,4,2439.140271493213
2267,1,2466.2982514021774,707,4,2612.0313047541176
2268,20,2638.489122639254,110,3,2612.0313047541176
2269,21,2686.857476635514,227,5,2612.0313047541176
2270,7,2438.2272228320526,772,5,2709.678997846937
2271,3,2516.6805151641047,191,4,2636.2110523221636
2272,16,2503.2528856243443,221,6,2978.033472803347
2273,18,2640.890550645819,821,4,2612.0313047541176
2274,22,2646.8089788732395,343,3,2369.9654622741764
2275,15,2416.7000572409847,425,4,2369.9654622741764
2276,19,2640.890550645819,138,5,3150.4043126684637
2277,12,2484.2657342657344,33,5,2636.2110523221636
2278,4,2665.5555555555557,171,5,2636.2110523221636
2279,5,2622.233325006245,112,5,2636.2110523221636
2280,1,2438.2272228320526,604,5,2636.2110523221636
2281,5,2646.150885296382,223,3,2369.9654622741764
2282,5,2516.6805151641047,213,4,2636.2110523221636
2283,21,2840.4328578455484,13,3,2636.2110523221636
2284,8,2503.2528856243443,138,4,2612.0313047541176
2285,15,2398.090586145648,742,3,2369.9654622741764
2286,19,2516.6805151641047,199,3,2636.2110523221636
2287,3,2503.2528856243443,980,4,2439.140271493213
2288,1,2493.746110765401,603,5,2636.2110523221636
2289,3,2840.4328578455484,166,3,2636.2110523221636
2290,0,2646.150885296382,243,3,2464.689063616869
2291,0,2438.2272228320526,536,3,2369.9654622741764
2292,27,2904.1139240506327,14,3,2444.223985890653
2293,5,2438.2272228320526,100,3,2369.9654622741764
2294,20,2398.090586145648,108,3,2636.2110523221636
2295,6,2503.2528856243443,123,3,2369.9654622741764
2296,9,2493.746110765401,163,5,2636.2110523221636
2297,18,2516.6805151641047,155,4,2612.0313047541176
2298,27,2446.109123434705,116,4,2612.0313047541176
2299,12,2503.2528856243443,415,3,2369.9654622741764
2300,26,2398.090586145648,254,4,2464.689063616869
2301,22,2840.4328578455484,52,4,2612.0313047541176
2302,10,2466.2982514021774,12,3,2636.2110523221636
2303,19,2466.2982514021774,755,4,2612.0313047541176
2304,17,2540.491009681881,588,5,2636.2110523221636
2305,20,2665.537634408602,98,3,2636.2110523221636
2306,0,2516.6805151641047,205,3,2636.2110523221636
2307,5,2516.6805151641047,195,3,2636.2110523221636
2308,13,2595.1461988304095,244,4,2369.9654622741764
2309,30,2516.6805151641047,80,5,2636.2110523221636
2310,7,2446.109123434705,506,3,2636.2110523221636
2311,3,2646.8089788732395,509,4,2369.9654622741764
2312,15,2646.8089788732395,372,5,2636.2110523221636
2313,5,2503.2528856243443,410,3,2369.9654622741764
2314,3,2640.890550645819,836,4,2612.0313047541176
2315,29,2622.233325006245,322,4,2439.140271493213
2316,14,2646.150885296382,305,3,2636.2110523221636
2317,29,2904.1139240506327,120,4,2636.2110523221636
2318,1,2398.090586145648,124,3,2369.9654622741764
2319,27,2446.109123434705,446,5,2636.2110523221636
2320,3,2446.109123434705,130,3,2612.0313047541176
2321,6,2416.7000572409847,117,4,2369.9654622741764
2322,26,2622.233325006245,448,3,2612.0313047541176
2323,0,2646.8089788732395,101,5,2636.2110523221636
2324,13,2640.890550645819,209,3,2636.2110523221636
2325,29,2638.489122639254,230,6,2878.7259615384614
2326,10,2840.4328578455484,83,4,2612.0313047541176
2327,0,2640.890550645819,273,5,2636.2110523221636
2328,14,2438.2272228320526,768,4,2709.678997846937
2329,0,2466.2982514021774,629,4,2612.0313047541176
2330,6,2904.1139240506327,76,5,2636.2110523221636
2331,21,2904.1139240506327,26,4,2612.0313047541176
2332,19,2438.2272228320526,59,4,2612.0313047541176
2333,30,2438.2272228320526,80,4,2369.9654622741764
2334,18,2503.2528856243443,123,4,2369.9654622741764
2335,8,2640.890550645819,181,5,2636.2110523221636
2336,4,2595.1461988304095,341,3,2612.0313047541176
2337,10,2466.2982514021774,601,4,2439.140271493213
2338,8,2502.5743977326406,217,4,2612.0313047541176
2339,8,2595.1461988304095,21,4,2612.0313047541176
2340,30,2503.2528856243443,564,6,2878.7259615384614
2341,16,2622.233325006245,184,4,2612.0313047541176
2342,9,2640.890550645819,686,5,2709.678997846937
2343,30,2904.1139240506327,81,5,2636.2110523221636
2344,8,2493.746110765401,441,4,2612.0313047541176
2345,25,2646.8089788732395,309,3,2369.9654622741764
2346,24,2416.7000572409847,128,3,2369.9654622741764
2347,26,2622.233325006245,202,5,2636.2110523221636
2348,30,2622.233325006245,416,5,2636.2110523221636
2349,5,2466.2982514021774,516,4,2709.678997846937
2350,7,2640.890550645819,187,3,2636.2110523221636
2351,11,2622.233325006245,124,5,2636.2110523221636
2352,4,2503.2528856243443,437,4,2612.0313047541176
2353,10,2493.746110765401,204,4,2612.0313047541176
2354,9,2638.489122639254,843,5,2636.2110523221636
2355,13,2398.090586145648,336,5,2636.2110523221636
2356,12,2665.5555555555557,170,5,2636.2110523221636
2357,17,2665.5555555555557,109,5,2636.2110523221636
2358,18,2646.150885296382,303,3,2636.2110523221636
2359,30,2398.090586145648,621,3,2612.0313047541176
2360,5,2446.109123434705,288,4,2439.140271493213
2361,26,2904.1139240506327,52,4,2612.0313047541176
2362,17,2466.2982514021774,682,4,2709.678997846937
2363,9,2502.5743977326406,283,4,2612.0313047541176
2364,13,2540.491009681881,409,5,2636.2110523221636
2365,15,2665.5555555555557,160,4,2709.678997846937
2366,4,2416.7000572409847,112,3,2369.9654622741764
2367,1,2416.7000572409847,449,3,2369.9654622741764
2368,11,2665.5555555555557,259,4,2612.0313047541176
2369,29,2640.890550645819,119,3,2636.2110523221636
2370,18,2438.2272228320526,54,3,2369.9654622741764
2371,22,2595.1461988304095,53,4,2464.689063616869
2372,9,2484.2657342657344,338,4,2612.0313047541176
2373,19,2540.491009681881,360,4,2709.678997846937
2374,27,2466.2982514021774,533,5,2709.678997846937
2375,18,2446.109123434705,140,6,2978.033472803347
2376,4,2840.4328578455484,170,3,2636.2110523221636
2377,13,2585.947712418301,74,4,2636.2110523221636
2378,7,2904.1139240506327,28,3,2444.223985890653
2379,6,2638.489122639254,141,4,2612.0313047541176
2380,30,2638.489122639254,870,4,2612.0313047541176
2381,16,2466.2982514021774,634,5,2636.2110523221636
2382,28,2438.2272228320526,202,3,2369.9654622741764
2383,1,2438.2272228320526,22,3,2369.9654622741764
2384,11,2622.233325006245,211,4,2612.0313047541176
2385,10,2398.090586145648,208,4,2369.9654622741764
2386,19,2438.2272228320526,139,3,2464.689063616869
2387,20,2446.109123434705,360,3,2369.9654622741764
2388,30,2622.233325006245,411,4,2709.678997846937
2389,9,2840.4328578455484,85,3,2444.223985890653
2390,1,2516.6805151641047,115,3,2369.9654622741764
2391,3,2665.5555555555557,664,4,2612.0313047541176
2392,19,2466.2982514021774,366,5,2636.2110523221636
2393,1,2466.2982514021774,683,5,2709.678997846937
2394,6,2446.109123434705,230,3,2369.9654622741764
2395,11,2466.2982514021774,314,3,2612.0313047541176
2396,0,2466.2982514021774,368,5,2636.2110523221636
2397,26,2438.2272228320526,18,3,2636.2110523221636
2398,8,2640.890550645819,853,4,2612.0313047541176
2399,6,2638.489122639254,443,5,2636.2110523221636
2400,22,2638.489122639254,871,4,2612.0313047541176
2401,4,2484.2657342657344,324,4,2612.0313047541176
2402,5,2665.5555555555557,128,4,2612.0313047541176
2403,17,2638.489122639254,266,3,2612.0313047541176
2404,4,2646.150885296382,243,3,2464.689063616869
2405,3,2484.2657342657344,25,3,2636.2110523221636
2406,7,2516.6805151641047,119,3,2369.9654622741764
2407,19,3153.6585365853657,1,4,4138.425925925926
2408,30,2640.890550645819,677,5,2709.678997846937
2409,3,2665.5555555555557,161,5,2709.678997846937
2410,16,2466.2982514021774,587,5,2636.2110523221636
2411,27,2646.8089788732395,430,3,2369.9654622741764
2412,27,2416.7000572409847,539,5,2636.2110523221636
2413,27,2904.1139240506327,43,2,2444.223985890653
2414,27,2466.2982514021774,686,5,2709.678997846937
2415,24,2646.150885296382,532,4,2612.0313047541176
2416,13,2466.2982514021774,10,5,2444.223985890653
2417,21,2622.233325006245,292,5,2636.2110523221636
2418,9,2665.5555555555557,109,4,2612.0313047541176
2419,18,2502.5743977326406,664,5,2636.2110523221636
2420,26,2446.109123434705,204,4,2612.0313047541176
2421,6,2904.1139240506327,112,3,2612.0313047541176
2422,7,2622.233325006245,250,6,2878.7259615384614
2423,6,2595.1461988304095,208,3,2369.9654622741764
2424,9,2665.537634408602,94,3,2369.9654622741764
2425,1,2622.233325006245,311,4,2709.678997846937
2426,1,2665.5555555555557,170,5,2636.2110523221636
2427,3,2484.2657342657344,66,2,2444.223985890653
2428,7,2438.2272228320526,618,3,2636.2110523221636
2429,5,2438.2272228320526,125,3,2369.9654622741764
2430,29,2502.5743977326406,281,4,2612.0313047541176
2431,22,2622.233325006245,186,4,2612.0313047541176
2432,27,2466.2982514021774,539,5,2636.2110523221636
2433,0,2416.7000572409847,121,3,2369.9654622741764
2434,14,2840.4328578455484,56,4,2612.0313047541176
2435,8,2416.7000572409847,219,3,2369.9654622741764
2436,3,2638.489122639254,133,5,2636.2110523221636
2437,18,2446.109123434705,501,3,2464.689063616869
2438,12,2638.489122639254,139,4,2464.689063616869
2439,25,2622.233325006245,204,5,2636.2110523221636
2440,12,2665.5555555555557,161,4,2709.678997846937
2441,17,2622.233325006245,304,5,2636.2110523221636
2442,6,2646.150885296382,525,6,2978.033472803347
2443,14,2503.2528856243443,416,5,2636.2110523221636
2444,28,2484.2657342657344,302,4,2464.689063616869
2445,11,2904.1139240506327,110,3,2612.0313047541176
2446,0,2686.857476635514,508,6,2878.7259615384614
2447,20,2840.4328578455484,164,3,2636.2110523221636
2448,20,2466.2982514021774,683,4,2709.678997846937
2449,11,2484.2657342657344,11,4,2369.9654622741764
2450,23,2446.109123434705,523,3,2636.2110523221636
2451,4,2398.090586145648,315,5,2636.2110523221636
2452,14,2595.1461988304095,320,4,2612.0313047541176
2453,9,2927.6785714285716,12,4,2612.0313047541176
2454,9,2398.090586145648,303,3,2612.0313047541176
2455,25,2646.8089788732395,305,3,2369.9654622741764
2456,28,2466.2982514021774,678,4,2612.0313047541176
2457,10,2686.857476635514,418,6,2978.033472803347
2458,30,2686.857476635514,768,4,2612.0313047541176
2459,6,2595.1461988304095,402,4,2369.9654622741764
2460,29,2904.1139240506327,132,3,2636.2110523221636
2461,1,2665.537634408602,72,3,2636.2110523221636
2462,11,2446.109123434705,388,5,2636.2110523221636
2463,11,2466.2982514021774,769,5,2636.2110523221636
2464,8,2466.2982514021774,411,6,2878.7259615384614
2465,3,2622.233325006245,201,5,2636.2110523221636
2466,6,2484.2657342657344,62,2,2444.223985890653
2467,9,2646.150885296382,321,6,2978.033472803347
2468,14,2516.6805151641047,79,4,2612.0313047541176
2469,9,2595.1461988304095,314,5,2612.0313047541176
2470,26,2416.7000572409847,210,4,2369.9654622741764
2471,23,2665.5555555555557,195,4,2709.678997846937
2472,10,2484.2657342657344,34,4,2612.0313047541176
2473,22,2493.746110765401,484,5,2709.678997846937
2474,30,2646.8089788732395,716,4,2369.9654622741764
2475,18,2438.2272228320526,774,5,2709.678997846937
2476,29,2622.233325006245,180,2,2612.0313047541176
2477,29,2502.5743977326406,470,5,2636.2110523221636
2478,22,2638.489122639254,433,4,2464.689063616869
2479,4,2502.5743977326406,166,2,2612.0313047541176
2480,18,2416.7000572409847,434,3,2369.9654622741764
2481,30,2446.109123434705,445,4,2612.0313047541176
2482,11,2665.5555555555557,135,4,2709.678997846937
2483,23,2622.233325006245,436,4,2612.0313047541176
2484,16,2416.7000572409847,475,3,2369.9654622741764
2485,4,2416.7000572409847,345,3,2369.9654622741764
2486,12,2867.0494084899096,304,3,2369.9654622741764
2487,13,2398.090586145648,363,3,2612.0313047541176
2488,12,2416.7000572409847,218,3,2369.9654622741764
2489,7,2665.5555555555557,173,5,2636.2110523221636
2490,9,2640.890550645819,660,5,2636.2110523221636
2491,6,2640.890550645819,659,5,2636.2110523221636
2492,20,2622.233325006245,193,5,2636.2110523221636
2493,1,2398.090586145648,451,2,2612.0313047541176
2494,24,2904.1139240506327,24,3,2444.223985890653
2495,15,2503.2528856243443,984,4,2439.140271493213
2496,29,2686.857476635514,550,6,2878.7259615384614
2497,3,2686.857476635514,516,4,2612.0313047541176
2498,13,2640.890550645819,276,5,2636.2110523221636
2499,5,2398.090586145648,245,4,2464.689063616869
2500,9,2466.2982514021774,704,4,2612.0313047541176
2501,16,2398.090586145648,242,4,2369.9654622741764
2502,8,2540.491009681881,510,4,2612.0313047541176
2503,7,2446.109123434705,204,4,2612.0313047541176
2504,24,2640.890550645819,273,5,2636.2110523221636
2505,6,2416.7000572409847,575,3,2369.9654622741764
