rent_approval_date,town,block,flat_type,flat_model,floor_area_sqm,lease_commence_date,latitude,longitude,subzone,region,monthly_rent
15,2638.489122639254,489,4,7,107.0,27,1.361323,103.95747,117,1,2000
6,2840.4328578455484,171,3,5,60.0,4,1.290732,103.803847,84,0,2000
3,2416.7000572409847,547,4,10,92.0,15,1.37421,103.85821,26,3,2200
27,2438.2272228320526,51,5,5,121.0,15,1.328811,103.92213,70,1,3150
17,2638.489122639254,226,3,7,73.0,19,1.355518,103.954009,117,1,2450
14,2904.1139240506327,28,3,15,58.0,3,1.287899,103.828204,24,0,2100
21,2686.857476635514,640,4,7,104.0,29,1.375785,103.94043,92,1,2950
1,2638.489122639254,453,5,5,122.0,21,1.357028,103.953914,117,1,2100
26,2446.109123434705,451,2,7,38.0,53,1.353049,103.742933,18,4,1350
11,2840.4328578455484,82,3,15,60.0,1,1.304221,103.8004,37,0,2100
25,2904.1139240506327,135,4,7,107.0,31,1.278601,103.827085,65,0,4500
27,2446.109123434705,621,5,5,110.0,37,1.350229,103.748341,20,4,3800
27,2438.2272228320526,623,4,10,91.0,15,1.333658,103.916805,62,1,2050
24,2484.2657342657344,65,3,15,59.0,1,1.3274,103.887204,79,0,2950
4,2638.489122639254,435,4,14,89.0,20,1.359767,103.951073,117,1,2300
6,2438.2272228320526,70,4,10,92.0,12,1.319969,103.942819,10,1,2500
0,2398.090586145648,458,4,7,93.0,47,1.420667,103.846208,146,2,1800
25,2398.090586145648,644,4,14,83.0,22,1.421708,103.837475,147,2,3350
22,2493.746110765401,107,6,3,144.0,21,1.377985,103.766715,59,4,1700
16,2904.1139240506327,16,3,5,65.0,9,1.278054,103.821505,125,0,3050
3,2416.7000572409847,232,3,10,67.0,11,1.368346,103.837196,110,3,1900
1,2622.233325006245,201,5,5,110.0,35,1.387288,103.893598,105,3,2100
7,2438.2272228320526,501,3,5,59.0,12,1.331641,103.931168,8,1,1850
29,2904.1139240506327,26,3,7,60.0,43,1.282099,103.825203,127,0,3350
29,2665.537634408602,50,3,10,68.0,13,1.313131,103.850868,64,0,2400
24,2493.746110765401,550,3,7,67.0,49,1.389112,103.767302,101,4,2800
17,2638.489122639254,165,5,5,128.0,23,1.34553,103.959249,111,1,3150
22,2646.8089788732395,701,5,2,134.0,14,1.307637,103.761326,35,4,2950
7,2646.8089788732395,345,3,10,67.0,13,1.317703,103.769077,34,4,2100
11,2484.2657342657344,67,3,15,61.0,3,1.325849,103.887927,79,0,1900
8,2646.150885296382,127,4,10,91.0,19,1.365628,103.871831,108,3,2600
26,2493.746110765401,501,4,7,102.0,32,1.382882,103.766847,101,4,3350
3,2646.8089788732395,365,3,10,81.0,12,1.3123,103.769944,34,4,1900
16,2622.233325006245,315,6,11,125.0,37,1.392178,103.888323,4,3,3350
4,3153.6585365853657,29,3,5,74.0,11,1.305734,103.857121,112,0,2600
19,2416.7000572409847,605,3,10,67.0,14,1.379672,103.836487,144,3,2850
25,2416.7000572409847,503,3,10,68.0,15,1.375462,103.848942,26,3,2950
8,2904.1139240506327,15,3,5,65.0,9,1.27706,103.820762,125,0,1900
17,2416.7000572409847,442,3,10,67.0,13,1.365692,103.855098,31,3,2000
21,2622.233325006245,292,5,5,110.0,36,1.395399,103.898745,105,3,2300
27,2640.890550645819,262,4,7,109.0,29,1.344884,103.70743,15,4,2500
23,2484.2657342657344,35,3,15,72.0,5,1.329159,103.88601,79,0,3150
24,2904.1139240506327,112,5,5,115.0,40,1.281476,103.808148,40,0,3550
12,2646.150885296382,204,3,14,64.0,19,1.352438,103.873298,107,3,2450
8,2502.5743977326406,232,4,7,106.0,24,1.380425,103.747022,29,4,2950
4,2638.489122639254,498,6,13,147.0,31,1.36189,103.957741,117,1,2100
25,2484.2657342657344,62,3,15,67.0,1,1.326222,103.887117,79,0,3450
1,2540.491009681881,332,4,7,101.0,33,1.446701,103.817045,102,2,2200
21,2646.8089788732395,351,3,10,67.0,12,1.31535,103.770861,34,4,2400
23,2438.2272228320526,45,3,10,68.0,14,1.32862,103.924497,70,1,3350
6,2416.7000572409847,565,3,10,68.0,14,1.369423,103.858177,26,3,1700
22,2416.7000572409847,417,3,10,74.0,13,1.36496,103.855197,31,3,2300
5,2686.857476635514,581,6,3,148.0,29,1.374942,103.946619,90,1,2400
29,2665.555555555556,662,4,11,92.0,51,1.401722,103.918691,137,3,3800
10,2502.5743977326406,618,4,7,107.0,30,1.40035,103.746993,143,4,2200
3,2646.8089788732395,349,4,10,92.0,12,1.315959,103.771054,34,4,2300
13,2840.4328578455484,21,3,5,65.0,11,1.310103,103.788546,49,0,3000
27,2466.2982514021774,406,5,5,126.0,29,1.429404,103.772728,139,2,3800
23,2640.890550645819,654,5,5,110.0,36,1.335845,103.697293,61,4,3950
16,2904.1139240506327,129,3,5,76.0,7,1.283579,103.823819,52,0,2300
10,2686.857476635514,503,6,3,145.0,27,1.375709,103.945482,90,1,2400
24,2646.8089788732395,433,3,10,81.0,12,1.314016,103.761827,33,4,3250
23,2595.146198830409,47,3,10,68.0,19,1.320126,103.739888,121,4,3350
28,2904.1139240506327,13,3,5,65.0,9,1.278159,103.820475,125,0,2600
23,2446.109123434705,321,4,10,98.0,20,1.361317,103.747741,55,4,3150
17,2446.109123434705,109,3,5,70.0,19,1.347004,103.74617,20,4,1200
8,2398.090586145648,315,4,7,92.0,49,1.432384,103.842384,146,2,2000
8,3153.6585365853657,662,4,5,82.0,16,1.306171,103.850106,44,0,2950
14,2595.146198830409,304,3,10,67.0,17,1.345145,103.73475,150,4,1700
25,2438.2272228320526,707,4,10,92.0,14,1.335466,103.919288,9,1,3150
28,2516.6805151641047,219,4,5,82.0,12,1.342764,103.855873,76,0,3800
5,2622.233325006245,261,4,9,85.0,34,1.393323,103.894891,105,3,2350
25,2503.2528856243443,689,4,7,107.0,21,1.376492,103.885772,58,3,3350
3,2466.2982514021774,612,5,5,121.0,32,1.435082,103.796733,140,2,2600
1,2516.6805151641047,85,3,5,68.0,6,1.336286,103.847479,128,0,2500
1,2904.1139240506327,11,3,10,82.0,22,1.286622,103.808963,1,0,2000
15,2665.537634408602,10,3,10,67.0,10,1.313917,103.85221,64,0,2200
6,2665.537634408602,102,5,5,118.0,15,1.327869,103.84421,6,0,2600
6,2622.233325006245,272,4,11,90.0,43,1.385262,103.893959,38,3,2600
8,2446.109123434705,288,4,9,90.0,32,1.346065,103.759968,22,4,2100
1,2638.489122639254,246,3,10,67.0,18,1.353225,103.947232,117,1,1450
6,2640.890550645819,712,4,7,104.0,25,1.342135,103.696397,151,4,2500
8,2904.1139240506327,102,3,7,73.0,18,1.271767,103.826622,124,0,2050
25,2622.233325006245,407,4,11,90.0,39,1.388269,103.875272,45,3,2950
0,2640.890550645819,441,4,7,103.0,18,1.351327,103.720383,54,4,2500
25,2540.491009681881,467,4,11,102.0,35,1.451141,103.81363,104,2,3700
8,2867.0494084899096,290,5,11,121.0,32,1.356138,103.844898,82,0,2800
21,2503.2528856243443,533,6,3,145.0,22,1.375833,103.891885,58,3,3050
27,2398.090586145648,727,4,14,84.0,19,1.42621,103.83124,148,2,2600
10,2840.4328578455484,18,4,7,92.0,46,1.309984,103.792601,53,0,3150
30,2398.090586145648,137,3,10,68.0,19,1.431983,103.830253,148,2,1900
9,2646.8089788732395,450,3,10,68.0,14,1.313448,103.765484,33,4,2100
14,2638.489122639254,210,5,5,121.0,19,1.354024,103.953989,117,1,4100
10,2840.4328578455484,3,4,7,106.0,32,1.308722,103.796751,53,0,2950
25,2540.491009681881,304,4,7,100.0,32,1.445119,103.82226,102,2,3700
17,2904.1139240506327,144,3,10,81.0,15,1.277305,103.829956,65,0,2050
26,2503.2528856243443,602,4,14,84.0,19,1.371233,103.886918,58,3,3700
3,2466.2982514021774,836,5,7,135.0,30,1.440411,103.791736,85,2,2750
15,2503.2528856243443,511,4,14,84.0,20,1.372074,103.888729,58,3,2000
12,2665.555555555556,105,5,5,110.0,37,1.397206,103.906002,97,3,2300
26,2840.4328578455484,19,4,7,87.0,37,1.307836,103.783636,41,0,4200
24,2466.2982514021774,120,5,5,129.0,19,1.439181,103.780841,142,2,3250
5,2516.6805151641047,26,3,5,67.0,5,1.332918,103.856763,72,0,1600
24,2398.090586145648,115,5,5,112.0,35,1.433784,103.82749,148,2,4000
12,2585.947712418301,67,3,5,76.0,10,1.304451,103.909649,81,0,1850
6,2640.890550645819,330,5,5,121.0,31,1.337667,103.724155,116,4,2400
15,2640.890550645819,987,4,11,93.0,40,1.336597,103.695378,151,4,3150
1,2646.150885296382,234,4,7,105.0,19,1.3548,103.869534,107,3,2400
7,2416.7000572409847,540,3,10,68.0,15,1.375294,103.855452,26,3,2200
28,2640.890550645819,657,4,7,92.0,35,1.335961,103.70084,61,4,3700
15,2640.890550645819,859,6,6,146.0,31,1.34923,103.696101,151,4,3700
16,2502.5743977326406,280,4,7,104.0,26,1.380987,103.743144,68,4,3150
5,2638.489122639254,813,3,7,73.0,18,1.346951,103.936416,118,1,2100
4,2686.857476635514,244,6,3,145.0,27,1.371455,103.963383,91,1,2200
3,2686.857476635514,114,4,7,106.0,23,1.368451,103.954961,91,1,2100
12,2438.2272228320526,123,3,10,67.0,12,1.329199,103.937343,8,1,1600
1,2446.109123434705,345,3,7,73.0,21,1.362849,103.750843,55,4,2000
15,2640.890550645819,489,4,7,103.0,18,1.349175,103.72724,54,4,2100
25,2904.1139240506327,146,3,10,81.0,15,1.277837,103.830815,65,0,3400
16,2416.7000572409847,182,3,10,68.0,15,1.377339,103.836472,69,3,2750
27,2638.489122639254,317,4,7,108.0,29,1.351538,103.956898,117,1,3800
12,2540.491009681881,507,6,3,130.0,35,1.451253,103.822962,0,2,2400
23,2646.8089788732395,461,4,7,90.0,40,1.311099,103.7664,33,4,3700
8,2904.1139240506327,107,3,15,63.0,4,1.279837,103.824758,65,0,2300
6,2416.7000572409847,436,4,10,92.0,13,1.367342,103.854041,31,3,2100
29,2503.2528856243443,980,5,5,110.0,37,1.380493,103.88094,132,3,1050
1,2438.2272228320526,121,4,10,92.0,12,1.329638,103.938823,8,1,2200
13,2438.2272228320526,21,3,5,65.0,6,1.325779,103.922425,70,1,2100
26,2622.233325006245,443,4,7,94.0,46,1.391218,103.873553,45,3,2250
13,2904.1139240506327,32,3,5,70.0,10,1.273131,103.821663,124,0,2950
25,2665.555555555556,676,4,11,93.0,50,1.404827,103.909871,137,3,4400
20,2398.090586145648,861,3,7,74.0,23,1.417426,103.839564,147,2,2400
20,2585.947712418301,67,3,5,76.0,10,1.304451,103.909649,81,0,3400
22,2646.8089788732395,335,3,10,67.0,12,1.316994,103.768507,34,4,3350
10,2638.489122639254,462,3,14,64.0,21,1.359013,103.955111,117,1,1850
18,2493.746110765401,172,4,7,101.0,31,1.379445,103.766667,59,4,1800
8,2466.2982514021774,527,4,11,106.0,33,1.431732,103.792106,141,2,2100
12,2640.890550645819,842,6,3,147.0,27,1.344479,103.693479,151,4,2200
19,2622.233325006245,158,5,11,110.0,37,1.388413,103.906676,100,3,3850
24,2493.746110765401,406,5,5,122.0,23,1.38185,103.767573,43,4,2600
19,2640.890550645819,659,5,5,110.0,35,1.336398,103.701863,61,4,4300
0,2638.489122639254,853,3,7,74.0,21,1.353273,103.935067,118,1,1850
28,2867.0494084899096,292,5,11,123.0,32,1.356017,103.845668,82,0,3450
10,2493.746110765401,652,6,11,130.0,35,1.387449,103.763847,101,4,2550
18,2398.090586145648,816,4,7,103.0,22,1.411771,103.833368,147,2,2950
11,2516.6805151641047,10,5,5,120.0,32,1.337165,103.857229,94,0,3250
14,2665.537634408602,46,3,10,68.0,16,1.31514,103.850798,64,0,2000
4,2622.233325006245,305,4,7,90.0,35,1.389195,103.888599,4,3,2100
10,2516.6805151641047,48,5,5,123.0,27,1.337084,103.853541,16,0,2750
7,2416.7000572409847,596,5,5,110.0,36,1.372051,103.850546,26,3,2600
6,2638.489122639254,865,4,7,104.0,23,1.353892,103.934251,118,1,2100
5,2398.090586145648,201,3,10,67.0,19,1.430639,103.838133,88,2,2200
24,2540.491009681881,467,5,11,115.0,35,1.452227,103.814426,104,2,3200
10,2595.146198830409,371,2,7,43.0,48,1.348308,103.73192,150,4,1500
24,2484.2657342657344,125,4,7,108.0,18,1.317444,103.886374,2,0,2850
4,2416.7000572409847,422,4,10,98.0,13,1.368,103.851874,31,3,2350
3,2638.489122639254,145,5,5,121.0,22,1.344848,103.955554,111,1,2400
10,2640.890550645819,620,5,5,110.0,34,1.341455,103.699482,61,4,2300
1,2904.1139240506327,16,4,7,90.0,37,1.27392,103.840261,42,0,2600
5,2398.090586145648,349,4,7,108.0,22,1.426134,103.843392,146,2,2750
24,2904.1139240506327,127,4,7,93.0,47,1.28112,103.829943,126,0,4400
30,2640.890550645819,657,4,7,92.0,35,1.335961,103.70084,61,4,4500
12,2438.2272228320526,121,4,10,92.0,12,1.329638,103.938823,8,1,2250
27,2466.2982514021774,785,3,7,68.0,52,1.446269,103.805432,140,2,1350
29,2446.109123434705,448,2,7,38.0,53,1.352865,103.740439,18,4,2100
8,2622.233325006245,436,4,7,96.0,44,1.392315,103.87697,45,3,2100
4,2840.4328578455484,91,3,15,60.0,1,1.30587,103.799764,37,0,1850
17,2540.491009681881,477,4,9,87.0,34,1.452085,103.816554,104,2,1600
26,2516.6805151641047,231,3,5,65.0,10,1.33696,103.85949,94,0,2750
23,2446.109123434705,210,4,7,108.0,19,1.34548,103.749956,20,4,2850
24,2416.7000572409847,425,3,10,73.0,13,1.369122,103.851616,31,3,3150
24,2416.7000572409847,576,4,10,91.0,14,1.371402,103.854846,26,3,2850
30,2503.2528856243443,475,5,4,109.0,48,1.375218,103.899995,57,3,3800
19,2638.489122639254,861,4,7,104.0,22,1.355064,103.937282,118,1,2600
8,2416.7000572409847,106,4,10,99.0,12,1.371934,103.837486,69,3,2350
0,2867.0494084899096,243,4,7,105.0,26,1.361085,103.844636,82,0,2600
15,2466.2982514021774,631,5,5,122.0,32,1.435321,103.801399,140,2,2750
28,2686.857476635514,736,5,5,126.0,30,1.379652,103.937312,92,1,3800
0,2398.090586145648,347,4,4,92.0,47,1.427495,103.842377,146,2,2100
24,2502.5743977326406,287,6,6,146.0,24,1.378931,103.741564,68,4,2600
20,2665.555555555556,105,5,5,110.0,37,1.397175,103.90523,97,3,2300
3,2665.555555555556,167,4,11,92.0,43,1.394389,103.914752,97,3,1800
14,2665.555555555556,637,5,11,110.0,39,1.399496,103.914955,137,3,2400
3,2904.1139240506327,75,5,5,115.0,41,1.289023,103.816276,99,0,3150
18,2665.555555555556,615,4,7,92.0,46,1.403559,103.910154,137,3,3050
28,2640.890550645819,365,5,5,123.0,31,1.337726,103.720185,116,4,3000
7,2904.1139240506327,110,4,7,104.0,18,1.273804,103.827058,124,0,2500
7,2516.6805151641047,227,4,5,82.0,10,1.339515,103.857971,94,0,2000
9,2904.1139240506327,10,4,7,87.0,50,1.286337,103.829205,126,0,3150
10,2904.1139240506327,12,4,7,75.0,37,1.274476,103.84007,42,0,2950
18,2646.150885296382,506,6,3,145.0,26,1.372474,103.875802,109,3,2750
1,2502.5743977326406,236,5,5,122.0,23,1.379816,103.74821,29,4,2100
20,2622.233325006245,317,4,11,92.0,37,1.39346,103.888223,4,3,3300
21,2646.150885296382,220,3,10,67.0,18,1.358741,103.872227,108,3,3150
11,2438.2272228320526,58,3,7,75.0,17,1.325919,103.919757,70,1,2300
12,2398.090586145648,136,4,10,93.0,18,1.432031,103.831436,148,2,1800
3,2502.5743977326406,689,4,7,90.0,36,1.403135,103.749793,143,4,1950
19,2638.489122639254,256,5,5,121.0,18,1.353236,103.949947,117,1,2800
17,2867.0494084899096,173,5,5,121.0,21,1.347751,103.854258,13,0,2400
14,2484.2657342657344,112,3,10,67.0,14,1.320418,103.885099,2,0,2600
1,2904.1139240506327,21,4,7,90.0,37,1.285087,103.825783,127,0,2950
18,2640.890550645819,276,4,9,88.0,36,1.353204,103.703654,138,4,3050
23,2540.491009681881,588,5,5,110.0,37,1.450484,103.824578,0,2,2750
18,2502.5743977326406,470,5,5,120.0,33,1.378178,103.737107,95,4,3350
30,2646.8089788732395,428,3,10,67.0,12,1.312512,103.763269,33,4,3150
26,2438.2272228320526,29,3,5,65.0,11,1.323958,103.936341,10,1,1600
22,2438.2272228320526,541,2,5,45.0,19,1.331333,103.922954,8,1,850
6,2638.489122639254,114,5,7,133.0,16,1.345972,103.94676,117,1,2500
13,2502.5743977326406,687,5,5,110.0,37,1.403686,103.751581,143,4,1600
29,2585.947712418301,61,4,5,87.0,10,1.303093,103.908752,81,0,3150
7,2416.7000572409847,337,4,10,91.0,16,1.363196,103.851616,131,3,2400
12,2466.2982514021774,713,5,5,118.0,30,1.441955,103.797812,140,2,2400
28,2484.2657342657344,31,4,10,92.0,19,1.329682,103.885408,79,0,1700
18,2638.489122639254,845,3,7,74.0,21,1.352183,103.934927,118,1,2900
0,2665.537634408602,64,3,5,76.0,8,1.320369,103.868341,47,0,1600
29,2446.109123434705,258,4,7,103.0,19,1.351274,103.758871,21,4,2500
14,2503.2528856243443,951,5,5,121.0,33,1.37573,103.878187,132,3,2600
19,2493.746110765401,505,5,5,122.0,32,1.384542,103.767684,101,4,3150
22,2840.4328578455484,160,3,5,72.0,4,1.292097,103.80423,84,0,3350
29,2638.489122639254,498,4,11,106.0,31,1.36189,103.957741,117,1,3900
27,2640.890550645819,524,3,10,82.0,16,1.347198,103.717247,54,4,2100
30,2622.233325006245,109,5,5,120.0,33,1.383283,103.899641,100,3,3250
5,2516.6805151641047,119,3,10,67.0,18,1.334561,103.862943,96,0,2100
4,2416.7000572409847,130,3,10,73.0,13,1.370398,103.841879,69,3,1700
10,2904.1139240506327,22,3,5,59.0,9,1.276559,103.819822,125,0,2250
8,2503.2528856243443,637,4,14,84.0,21,1.370968,103.879282,58,3,2250
3,2484.2657342657344,99,3,15,56.0,3,1.30859,103.888245,2,0,1800
25,2416.7000572409847,132,4,10,98.0,13,1.371447,103.841784,69,3,3900
0,2503.2528856243443,326,4,7,104.0,17,1.36808,103.898545,67,3,2600
28,2904.1139240506327,56,4,10,91.0,10,1.274253,103.812429,123,0,2750
22,2867.0494084899096,101,5,5,121.0,21,1.344859,103.848401,13,0,4200
0,2466.2982514021774,688,4,11,90.0,38,1.444161,103.807998,140,2,1900
1,2665.555555555556,173,5,5,110.0,37,1.397013,103.909354,97,3,2200
28,2640.890550645819,120,3,5,67.0,6,1.335408,103.724261,116,4,2600
12,2502.5743977326406,442,4,9,91.0,31,1.38094,103.737734,95,4,1800
11,2904.1139240506327,76,5,5,115.0,39,1.288716,103.816855,99,0,3150
1,2640.890550645819,717,4,7,106.0,25,1.34306,103.697533,151,4,2200
14,2622.233325006245,115,4,7,102.0,32,1.384437,103.90131,100,3,2100
8,2622.233325006245,114,5,5,122.0,32,1.384095,103.901076,100,3,2600
11,2665.555555555556,128,5,5,110.0,37,1.392968,103.911962,97,3,1750
8,2466.2982514021774,119,6,3,166.0,29,1.438829,103.780323,142,2,1600
30,2904.1139240506327,111,5,5,116.0,40,1.281165,103.808472,40,0,4850
26,2446.109123434705,210,4,7,108.0,19,1.34548,103.749956,20,4,3800
26,2516.6805151641047,205,3,5,65.0,7,1.342275,103.84805,129,0,3000
1,2646.8089788732395,375,3,10,67.0,14,1.318488,103.766702,34,4,1850
12,2640.890550645819,717,4,7,106.0,25,1.34306,103.697533,151,4,2400
17,2622.233325006245,448,4,7,92.0,48,1.392936,103.872998,45,3,2500
27,2438.2272228320526,57,3,5,60.0,19,1.324252,103.941572,10,1,2300
16,2502.5743977326406,626,5,5,121.0,31,1.39832,103.74588,143,4,3050
1,2540.491009681881,588,5,5,110.0,37,1.450484,103.824578,0,2,1900
0,2484.2657342657344,97,3,15,56.0,3,1.308946,103.888389,2,0,1600
16,2686.857476635514,468,4,7,105.0,23,1.373828,103.956758,91,1,2450
10,2502.5743977326406,618,5,7,132.0,30,1.40035,103.746993,143,4,2350
17,2904.1139240506327,48,4,7,103.0,20,1.287277,103.810964,1,0,3450
23,2484.2657342657344,341,4,14,84.0,19,1.326713,103.901561,66,0,2600
15,2438.2272228320526,51,4,5,84.0,11,1.32343,103.942269,10,1,2400
29,2640.890550645819,187,3,5,68.0,12,1.345058,103.7107,15,4,2400
11,2665.555555555556,294,5,11,110.0,37,1.402572,103.904635,83,3,1950
18,2502.5743977326406,11,4,10,99.0,12,1.379762,103.754969,122,4,2850
7,2416.7000572409847,181,3,10,68.0,15,1.376793,103.837142,69,3,1300
0,2502.5743977326406,632,5,11,127.0,32,1.396691,103.74858,143,4,1900
26,2646.150885296382,507,4,7,100.0,31,1.371957,103.875267,109,3,2400
10,2640.890550645819,183,5,5,112.0,49,1.348326,103.70969,15,4,1900
26,2646.150885296382,329,5,5,122.0,20,1.349626,103.868064,107,3,4550
4,2503.2528856243443,710,5,5,121.0,21,1.366658,103.887917,73,3,2400
17,2398.090586145648,336,4,7,92.0,49,1.431299,103.844675,146,2,3000
4,2640.890550645819,275,5,5,111.0,36,1.353657,103.702944,138,4,2300
6,2640.890550645819,276,5,5,111.0,36,1.352664,103.704448,138,4,2000
14,2867.0494084899096,105,3,14,64.0,19,1.345895,103.847365,13,0,2100
17,2438.2272228320526,64,4,10,92.0,12,1.324219,103.939857,10,1,2600
18,2585.947712418301,64,3,5,68.0,10,1.302113,103.909481,81,0,2700
18,2646.150885296382,206,3,14,64.0,19,1.353475,103.873392,107,3,2950
24,2665.555555555556,175,4,7,90.0,37,1.397404,103.908974,97,3,2600
14,2484.2657342657344,35,3,15,72.0,5,1.329159,103.88601,79,0,2000
29,2622.233325006245,201,5,5,110.0,35,1.388313,103.893924,105,3,3150
20,2466.2982514021774,690,4,11,90.0,38,1.442616,103.807852,140,2,2100
21,2646.8089788732395,420,4,7,91.0,47,1.310045,103.769124,36,4,2950
4,2665.555555555556,167,4,11,92.0,43,1.394227,103.914977,97,3,2000
16,2502.5743977326406,230,4,7,104.0,24,1.380383,103.746191,29,4,3000
19,2438.2272228320526,112,4,10,99.0,19,1.329694,103.91049,62,1,2400
25,2516.6805151641047,233,3,5,66.0,15,1.338284,103.858468,94,0,2200
19,2516.6805151641047,145,4,7,104.0,18,1.332373,103.866165,96,0,3150
1,2665.537634408602,2,4,7,90.0,40,1.313614,103.871604,14,0,2750
0,2640.890550645819,354,5,5,120.0,31,1.339158,103.720931,116,4,2400
16,2416.7000572409847,649,3,10,75.0,14,1.377763,103.843782,144,3,2300
21,2622.233325006245,418,4,7,94.0,52,1.39095,103.881015,45,3,1600
12,2416.7000572409847,709,3,10,82.0,14,1.371137,103.847662,5,3,1800
28,2665.555555555556,308,4,11,92.0,50,1.407761,103.900999,98,3,4150
23,2638.489122639254,493,5,5,124.0,27,1.362485,103.951838,117,1,2400
26,2665.537634408602,34,3,5,68.0,6,1.320502,103.863341,12,0,3450
1,2502.5743977326406,453,5,11,123.0,34,1.379978,103.734906,95,4,2000
23,2904.1139240506327,53,4,14,84.0,20,1.288847,103.813451,1,0,4400
10,2398.090586145648,270,4,7,108.0,21,1.437421,103.839982,88,2,2600
10,2638.489122639254,854,3,7,74.0,19,1.353027,103.936584,118,1,1800
20,2665.555555555556,172,4,7,85.0,38,1.395445,103.912465,97,3,2850
4,2622.233325006245,265,4,11,92.0,41,1.381958,103.896431,38,3,2200
9,2638.489122639254,515,5,4,109.0,42,1.356962,103.939269,117,1,2850
7,2493.746110765401,631,5,11,110.0,38,1.386627,103.760258,106,4,2100
8,2646.8089788732395,351,3,10,67.0,12,1.31535,103.770861,34,4,1800
26,2416.7000572409847,104,5,5,128.0,30,1.371512,103.838459,69,3,3450
12,2686.857476635514,573,4,7,110.0,29,1.373889,103.945876,90,1,3050
13,2466.2982514021774,436,4,14,84.0,30,1.426616,103.774872,139,2,3100
14,2398.090586145648,781,3,7,74.0,22,1.422186,103.83236,71,2,2750
27,2840.4328578455484,50,3,7,63.0,49,1.301129,103.797123,119,0,2750
22,2438.2272228320526,115,4,10,98.0,12,1.331434,103.936865,8,1,3150
7,2438.2272228320526,163,4,7,105.0,19,1.319728,103.946627,10,1,2000
22,2466.2982514021774,522,5,11,129.0,34,1.4338,103.793893,141,2,4300
14,2438.2272228320526,218,3,10,68.0,14,1.327357,103.933768,8,1,2850
30,2904.1139240506327,120,4,7,100.0,35,1.282955,103.827983,127,0,4450
3,2638.489122639254,856,5,5,122.0,20,1.353443,103.936558,118,1,2500
9,2638.489122639254,498,4,11,106.0,31,1.362958,103.957515,117,1,2750
