index,flat_model,floor_area_sqm,lease_commence_date
17434,5,124.0,1992
17435,5,65.0,1968
17436,10,91.0,1984
17437,10,67.0,1981
17438,7,103.0,1997
17439,5,110.0,2004
17440,7,107.0,1996
17441,10,68.0,1983
17442,5,60.0,1980
17443,6,145.0,1988
17444,10,67.0,1977
17445,14,84.0,1987
17446,10,92.0,1984
17447,6,143.0,1997
17448,11,95.0,2012
17449,4,84.0,2014
17450,7,104.0,1990
17451,10,68.0,1984
17452,3,125.0,2002
17453,4,92.0,2013
17454,3,137.0,1997
17455,5,65.0,1975
17456,5,127.0,1993
17457,3,139.0,1999
17458,7,104.0,1987
17459,7,108.0,1988
17460,3,146.0,1993
17461,9,86.0,2001
17462,3,130.0,2000
17463,6,142.0,1999
17464,7,75.0,2001
17465,5,110.0,2001
17466,10,67.0,1978
17467,5,128.0,1996
17468,10,68.0,1981
17469,10,67.0,1981
17470,7,104.0,1997
17471,5,59.0,1978
17472,10,72.0,1984
17473,10,67.0,1984
17474,0,47.0,2014
17475,10,82.0,1979
17476,7,104.0,1988
17477,10,67.0,1977
17478,10,93.0,1980
17479,9,90.0,1998
17480,5,123.0,1989
17481,5,65.0,1982
17482,7,104.0,1984
17483,7,101.0,1999
17484,10,67.0,1978
17485,11,95.0,2004
17486,10,94.0,1982
17487,10,91.0,1980
17488,5,84.0,1974
17489,5,82.0,1976
17490,5,113.0,2002
17491,3,130.0,2001
17492,7,105.0,1990
17493,3,136.0,1999
17494,5,45.0,1979
17495,5,122.0,1997
17496,10,93.0,1984
17497,9,85.0,2001
17498,10,68.0,1981
17499,5,60.0,1986
17500,7,104.0,1993
17501,7,100.0,1999
17502,5,65.0,1975
17503,11,142.0,2000
17504,11,95.0,2013
17505,5,110.0,2001
17506,7,102.0,1999
17507,10,68.0,1980
17508,5,123.0,1998
17509,7,104.0,1996
17510,9,85.0,2002
17511,7,105.0,1996
17512,3,140.0,1998
17513,7,92.0,2012
17514,5,110.0,2001
17515,11,130.0,2003
17516,7,104.0,1988
17517,11,110.0,2003
17518,10,92.0,1979
17519,14,84.0,1987
17520,5,72.0,1970
17521,5,129.0,1995
17522,10,82.0,1980
17523,5,110.0,2002
17524,5,65.0,1976
17525,4,108.0,2008
17526,14,63.0,1988
17527,11,110.0,2005
17528,5,121.0,2013
17529,11,92.0,2016
17530,11,93.0,2004
17531,9,85.0,2000
17532,7,73.0,1985
17533,5,110.0,2000
17534,7,131.0,1996
17535,7,104.0,1986
17536,7,68.0,2018
17537,11,110.0,2008
17538,7,114.0,1989
17539,7,75.0,1984
17540,10,73.0,1978
17541,10,67.0,1980
17542,7,74.0,1985
17543,10,91.0,1978
17544,5,125.0,1996
17545,5,45.0,1976
17546,7,113.0,1989
17547,5,110.0,2006
17548,7,85.0,2006
17549,5,110.0,2006
17550,7,108.0,1992
17551,5,110.0,2001
17552,5,129.0,1989
17553,7,106.0,1996
17554,15,46.0,1967
17555,5,59.0,1978
17556,10,73.0,1978
17557,7,100.0,1996
17558,7,102.0,1997
17559,10,67.0,1985
17560,3,143.0,1996
17561,5,111.0,2001
17562,7,93.0,2013
17563,7,108.0,1995
17564,5,122.0,1992
17565,11,116.0,2014
17566,7,90.0,2003
17567,5,110.0,2001
17568,10,67.0,1984
17569,10,82.0,1979
17570,10,67.0,1984
17571,11,112.0,2016
17572,11,92.0,2003
17573,14,64.0,1988
17574,3,146.0,1995
17575,10,68.0,1985
17576,11,97.0,2013
17577,10,93.0,1985
17578,7,90.0,2003
17579,10,67.0,1977
17580,7,104.0,1988
17581,5,112.0,2015
17582,5,122.0,1998
17583,6,146.0,1989
17584,5,110.0,2004
17585,5,122.0,1986
17586,10,68.0,1981
17587,7,90.0,2006
17588,15,64.0,1969
17589,7,104.0,1992
17590,10,73.0,1978
17591,7,74.0,1988
17592,7,103.0,1988
17593,5,121.0,1989
17594,11,141.0,2000
17595,11,110.0,2004
17596,15,63.0,1981
17597,5,128.0,1996
17598,14,64.0,1988
17599,7,100.0,2007
17600,5,66.0,1973
17601,5,59.0,1978
17602,3,138.0,1996
17603,5,76.0,1976
17604,5,121.0,1997
17605,5,121.0,1998
17606,9,91.0,1998
17607,5,59.0,1974
17608,10,68.0,1981
17609,10,91.0,1978
17610,7,108.0,1988
17611,5,69.0,1970
17612,5,127.0,1996
17613,10,68.0,1981
17614,15,117.0,1979
17615,10,73.0,1979
17616,7,107.0,1994
17617,7,74.0,1983
17618,17,93.0,2011
17619,7,104.0,1995
17620,10,75.0,1980
17621,5,110.0,2002
17622,5,122.0,1998
17623,5,59.0,1978
17624,3,143.0,1992
17625,7,69.0,2012
17626,10,67.0,1985
17627,11,111.0,2001
17628,10,73.0,1978
17629,5,110.0,2001
17630,5,110.0,2001
17631,5,59.0,1974
17632,5,122.0,1998
17633,5,65.0,1977
17634,5,110.0,2003
17635,5,88.0,1975
17636,7,93.0,2015
17637,6,143.0,1986
17638,7,102.0,1984
17639,15,117.0,1976
17640,10,89.0,1978
17641,5,123.0,1987
17642,7,104.0,1990
17643,5,122.0,1986
17644,7,106.0,1996
17645,10,68.0,1979
17646,10,90.0,1978
17647,5,65.0,1975
17648,5,115.0,2000
17649,5,110.0,2000
17650,7,105.0,1984
17651,14,84.0,1987
17652,5,116.0,2000
17653,11,110.0,2008
17654,10,81.0,1981
17655,3,144.0,1992
17656,5,67.0,1970
17657,5,110.0,2003
17658,7,90.0,2001
17659,5,121.0,1985
17660,3,146.0,1993
17661,14,84.0,1985
17662,5,115.0,1999
17663,7,74.0,1988
17664,10,68.0,1981
17665,5,82.0,1976
17666,11,120.0,2000
17667,5,88.0,1975
17668,14,83.0,1988
17669,15,72.0,1973
17670,11,110.0,2003
17671,10,67.0,1979
17672,7,68.0,2018
17673,7,106.0,1993
17674,5,65.0,1975
17675,7,73.0,1984
17676,15,117.0,1976
17677,10,98.0,1986
17678,10,67.0,1978
17679,7,46.0,2015
17680,10,68.0,1988
17681,5,120.0,1997
17682,15,53.0,1970
17683,10,91.0,1978
17684,14,84.0,1985
17685,7,67.0,2014
17686,5,69.0,1987
17687,14,84.0,1985
17688,7,74.0,1983
17689,5,121.0,1984
17690,10,95.0,1984
17691,6,148.0,1992
17692,10,92.0,1980
17693,10,94.0,1982
17694,3,130.0,2000
17695,5,110.0,2001
17696,14,70.0,1985
17697,10,67.0,1985
17698,7,104.0,1983
17699,5,66.0,1970
17700,11,118.0,2001
17701,10,74.0,1979
17702,5,110.0,2003
17703,5,88.0,1975
17704,5,129.0,1988
17705,7,74.0,1984
17706,5,59.0,1975
17707,10,74.0,1979
17708,11,90.0,2004
17709,10,91.0,1979
17710,7,105.0,1984
17711,14,84.0,1987
17712,7,108.0,1985
17713,10,67.0,1984
17714,7,104.0,1984
17715,7,38.0,2018
17716,10,96.0,1985
17717,5,121.0,1997
17718,10,82.0,1979
17719,5,76.0,1975
17720,7,95.0,2013
17721,5,70.0,1976
17722,5,120.0,1998
17723,6,147.0,1992
17724,11,124.0,1999
17725,11,110.0,2004
17726,5,110.0,2001
17727,7,91.0,2000
17728,5,65.0,1975
17729,11,102.0,2001
17730,5,82.0,1975
17731,10,93.0,1985
17732,7,92.0,2015
17733,7,104.0,1988
17734,7,74.0,1984
17735,10,73.0,1978
17736,10,84.0,1983
17737,14,64.0,1988
17738,3,139.0,1999
17739,10,91.0,1984
17740,10,68.0,1980
17741,10,67.0,1979
17742,7,73.0,1988
17743,10,67.0,1978
17744,15,114.0,1975
17745,5,69.0,1987
17746,11,112.0,2017
17747,11,127.0,2003
17748,5,110.0,2001
17749,7,104.0,1994
17750,5,110.0,2002
17751,7,101.0,1998
17752,10,68.0,1988
17753,5,67.0,1971
17754,10,67.0,1977
17755,5,110.0,2002
17756,5,110.0,2002
17757,11,110.0,2003
17758,7,93.0,2015
17759,5,116.0,1999
17760,10,67.0,1979
17761,7,100.0,1998
17762,10,92.0,1978
17763,5,112.0,2010
17764,10,67.0,1979
17765,5,67.0,1974
17766,5,122.0,1988
17767,11,112.0,2008
17768,10,98.0,1979
17769,10,67.0,1978
17770,10,67.0,1979
17771,11,110.0,2004
17772,5,110.0,2001
17773,7,74.0,1984
17774,5,65.0,1976
17775,11,127.0,1998
17776,5,110.0,2002
17777,5,121.0,1997
17778,11,112.0,2003
17779,7,73.0,1984
17780,15,56.0,1969
17781,7,90.0,2003
17782,10,92.0,1984
17783,7,70.0,2012
17784,7,106.0,1996
17785,10,92.0,1979
17786,11,91.0,2003
17787,11,110.0,2004
17788,5,65.0,1967
17789,10,93.0,1984
17790,5,67.0,1970
17791,10,98.0,1985
17792,14,84.0,1986
17793,14,84.0,1986
17794,7,90.0,2002
17795,10,67.0,1979
17796,10,68.0,1981
17797,10,92.0,1978
17798,5,110.0,2003
17799,11,91.0,2003
17800,5,121.0,1998
17801,10,67.0,1977
17802,7,74.0,1988
17803,7,109.0,1995
17804,5,123.0,1993
17805,7,73.0,1988
17806,5,66.0,1970
17807,5,121.0,1998
17808,3,149.0,1995
17809,7,73.0,1988
17810,5,82.0,1975
17811,5,87.0,1976
17812,7,91.0,2005
17813,5,120.0,2000
17814,7,104.0,1993
17815,10,67.0,1978
17816,11,112.0,2004
17817,5,122.0,1992
17818,5,59.0,1977
17819,5,110.0,2004
17820,5,112.0,2001
17821,10,81.0,1980
17822,11,90.0,2009
17823,7,103.0,1988
17824,5,119.0,1979
17825,7,108.0,1985
17826,5,121.0,1998
17827,15,126.0,1975
17828,7,104.0,1987
17829,7,107.0,1984
17830,5,82.0,1976
17831,10,91.0,1976
17832,5,122.0,1998
17833,7,88.0,2012
17834,10,67.0,1979
17835,11,114.0,2004
17836,7,104.0,1984
17837,5,122.0,1997
17838,3,126.0,2002
17839,3,139.0,1997
17840,10,75.0,1980
17841,15,123.0,1976
17842,11,114.0,2004
17843,11,92.0,2015
17844,10,67.0,1976
17845,10,82.0,1981
17846,5,65.0,1975
17847,7,47.0,2015
17848,5,122.0,1993
17849,7,104.0,1988
17850,5,60.0,1982
17851,10,68.0,1987
17852,10,67.0,1980
17853,5,67.0,1972
17854,5,110.0,2002
17855,15,63.0,1981
17856,5,121.0,1989
17857,7,92.0,2015
17858,7,75.0,2002
17859,11,90.0,2006
17860,10,92.0,1978
17861,10,67.0,1979
17862,7,73.0,1987
17863,6,143.0,1987
17864,15,61.0,1969
17865,7,112.0,1992
17866,10,92.0,1978
17867,3,148.0,1996
17868,10,68.0,1981
17869,14,84.0,1986
17870,10,67.0,1985
17871,5,82.0,1980
17872,10,68.0,1980
17873,11,93.0,2011
17874,3,148.0,1996
17875,5,121.0,1997
17876,11,125.0,2003
17877,10,67.0,1977
17878,5,121.0,1981
17879,15,63.0,1970
17880,7,69.0,2013
17881,7,93.0,2013
17882,10,68.0,1979
17883,7,73.0,1986
17884,14,84.0,1987
17885,15,117.0,1977
17886,7,132.0,1984
17887,7,107.0,1995
17888,14,64.0,1986
17889,10,68.0,1981
17890,7,75.0,1982
17891,10,68.0,1981
17892,7,95.0,2005
17893,5,110.0,2001
17894,7,106.0,1996
17895,7,102.0,1998
17896,7,135.0,1995
17897,10,68.0,1981
17898,10,88.0,1978
17899,15,43.0,1970
17900,14,84.0,1987
17901,6,147.0,1992
17902,10,67.0,1977
17903,10,81.0,1979
17904,7,137.0,1993
17905,14,64.0,1987
17906,7,44.0,2015
17907,11,97.0,2013
17908,4,67.0,2013
17909,10,67.0,1978
17910,5,121.0,1987
17911,5,127.0,1996
17912,7,74.0,1985
17913,10,92.0,1980
17914,7,105.0,1985
17915,10,67.0,1985
17916,7,104.0,1987
17917,7,101.0,1997
17918,11,102.0,2001
17919,11,110.0,2003
17920,6,148.0,1992
17921,3,131.0,2000
17922,10,93.0,1980
17923,11,144.0,1999
17924,10,67.0,1984
17925,9,87.0,2002
17926,7,101.0,1997
17927,5,120.0,2002
17928,10,68.0,1981
17929,15,56.0,1983
17930,9,86.0,2002
17931,7,135.0,1995
17932,11,92.0,2009
17933,7,104.0,1988
17934,7,105.0,1984
17935,10,67.0,1983
17936,7,136.0,1992
17937,14,84.0,1988
17938,5,45.0,1986
17939,5,123.0,2000
17940,7,105.0,1989
17941,7,135.0,1985
17942,7,104.0,1988
17943,5,118.0,1982
17944,5,132.0,1988
17945,7,137.0,1994
17946,10,91.0,1980
17947,7,99.0,1999
17948,10,81.0,1983
17949,5,122.0,1989
17950,10,98.0,1979
17951,7,88.0,2016
17952,5,110.0,2003
17953,5,67.0,1974
17954,7,104.0,1989
17955,5,60.0,1981
17956,5,110.0,2002
17957,5,115.0,2005
17958,7,69.0,2011
17959,7,73.0,1984
17960,5,76.0,1973
17961,5,112.0,2015
17962,7,77.0,1983
17963,15,60.0,1967
17964,5,121.0,1997
17965,11,110.0,2003
17966,5,62.0,1970
17967,5,118.0,2004
17968,7,104.0,1989
17969,11,93.0,2013
17970,9,88.0,2000
17971,10,92.0,1978
17972,6,148.0,1985
17973,3,140.0,1997
17974,5,122.0,1998
17975,3,147.0,1993
17976,10,67.0,1978
17977,5,110.0,2001
17978,7,131.0,1995
17979,5,128.0,1988
17980,3,132.0,2001
17981,5,126.0,1993
17982,5,68.0,1972
17983,7,101.0,1998
17984,5,123.0,1993
17985,7,73.0,1984
17986,7,93.0,2017
17987,5,76.0,1973
17988,15,77.0,1973
17989,5,59.0,1978
17990,5,115.0,2005
17991,11,93.0,2012
17992,7,103.0,1988
17993,15,60.0,1971
17994,7,46.0,2014
17995,11,92.0,2015
17996,3,144.0,1998
17997,5,65.0,1974
17998,10,67.0,1979
17999,7,73.0,1984
18000,7,109.0,1988
18001,7,109.0,1989
18002,10,67.0,1983
18003,14,84.0,1988
18004,15,117.0,1975
18005,5,121.0,1998
18006,10,67.0,1976
18007,5,65.0,1974
18008,5,68.0,1975
18009,5,109.0,2001
18010,11,112.0,2013
18011,7,105.0,1992
18012,7,73.0,1984
18013,10,96.0,1990
18014,10,91.0,1982
18015,7,92.0,2015
18016,3,143.0,1998
18017,5,82.0,1975
18018,10,68.0,1985
18019,6,146.0,1988
18020,7,93.0,2011
18021,11,92.0,2005
18022,7,104.0,1985
18023,7,93.0,2016
18024,5,110.0,2003
18025,10,68.0,1981
18026,5,110.0,2006
18027,5,122.0,1987
18028,14,89.0,1987
18029,10,67.0,1979
18030,5,88.0,1975
18031,5,120.0,1998
18032,7,104.0,1995
18033,10,82.0,1979
18034,14,83.0,1987
18035,10,68.0,1980
18036,7,74.0,1985
18037,5,110.0,2003
18038,7,104.0,1992
18039,10,73.0,1985
18040,5,119.0,1978
18041,5,70.0,1984
18042,5,122.0,1989
18043,11,123.0,1998
18044,7,103.0,1997
18045,3,143.0,1993
18046,7,114.0,1992
18047,7,90.0,2005
18048,10,91.0,1978
18049,10,67.0,1980
18050,10,89.0,1980
18051,10,91.0,1982
18052,10,92.0,1978
18053,11,143.0,2000
18054,11,93.0,2014
18055,10,90.0,1982
18056,7,74.0,1987
18057,8,140.0,1984
18058,10,82.0,1979
18059,15,117.0,1978
18060,11,110.0,2004
18061,5,60.0,1978
18062,10,67.0,1976
18063,11,105.0,2000
18064,5,77.0,1975
18065,11,92.0,2016
18066,2,130.0,1974
18067,6,146.0,1990
18068,10,67.0,1984
18069,10,67.0,1983
18070,5,65.0,1974
18071,5,66.0,1981
18072,7,62.0,2013
18073,11,99.0,1998
18074,7,92.0,2017
18075,14,64.0,1989
18076,10,68.0,1984
18077,7,103.0,1992
18078,7,90.0,2001
18079,14,84.0,1988
18080,7,135.0,1985
18081,14,84.0,1987
18082,5,66.0,1981
18083,7,47.0,2015
18084,7,93.0,2018
18085,15,60.0,1969
18086,10,67.0,1978
18087,10,67.0,1982
18088,7,94.0,2012
18089,10,93.0,1980
18090,5,121.0,1998
18091,7,102.0,1996
18092,7,70.0,2010
18093,10,73.0,1978
18094,7,104.0,1995
18095,7,103.0,1989
18096,7,137.0,1994
18097,7,104.0,1996
18098,10,67.0,1978
18099,14,84.0,1986
18100,3,143.0,1999
18101,11,91.0,2005
18102,15,53.0,1969
18103,7,103.0,1989
18104,5,82.0,1975
18105,5,84.0,1974
18106,7,79.0,1982
18107,10,98.0,1984
18108,5,82.0,1976
18109,10,82.0,1978
18110,7,104.0,1985
18111,5,124.0,1997
18112,7,92.0,2004
18113,14,83.0,1985
18114,5,75.0,1973
18115,5,110.0,2000
18116,7,90.0,2006
18117,3,148.0,1993
18118,15,53.0,1969
18119,12,97.0,2016
18120,7,104.0,1998
18121,5,121.0,2000
18122,7,112.0,1995
18123,5,115.0,2006
18124,9,93.0,1998
18125,7,104.0,1989
18126,7,90.0,2003
18127,7,100.0,1999
18128,7,99.0,2013
18129,7,117.0,1982
18130,7,93.0,2018
18131,10,92.0,1979
18132,5,122.0,1999
18133,7,106.0,1990
18134,14,84.0,1985
18135,5,60.0,1986
18136,10,67.0,1978
18137,10,67.0,1978
18138,15,120.0,1976
18139,3,130.0,2001
18140,11,131.0,2000
18141,7,104.0,1988
18142,5,110.0,2003
18143,7,104.0,1985
18144,7,101.0,1997
18145,10,67.0,1979
18146,5,122.0,1999
18147,5,66.0,1970
18148,5,110.0,2003
18149,11,110.0,2005
18150,10,67.0,1982
18151,7,73.0,1984
18152,14,64.0,1985
18153,5,122.0,1988
18154,10,68.0,1980
18155,5,65.0,1975
18156,11,125.0,2002
18157,7,103.0,1984
18158,5,121.0,2001
18159,5,119.0,1997
18160,11,96.0,2013
18161,7,100.0,1999
18162,10,93.0,1985
18163,11,125.0,2003
18164,6,145.0,1988
18165,10,92.0,1978
18166,5,123.0,1994
18167,14,84.0,1985
18168,3,181.0,1992
18169,10,92.0,1978
18170,7,106.0,1990
18171,10,91.0,1985
18172,7,93.0,2017
18173,5,122.0,1992
18174,7,103.0,1989
18175,5,118.0,1997
18176,7,99.0,1997
18177,5,76.0,1976
18178,3,146.0,1993
18179,14,84.0,1986
18180,7,108.0,1993
18181,10,92.0,1978
18182,7,100.0,1998
18183,7,109.0,1983
18184,10,67.0,1985
18185,5,65.0,1982
18186,10,91.0,1980
18187,7,104.0,1992
18188,5,65.0,1975
18189,14,84.0,1987
18190,3,130.0,2000
18191,15,123.0,1976
18192,7,104.0,1994
18193,5,111.0,2002
18194,4,81.0,2014
18195,10,83.0,1978
18196,7,90.0,2002
18197,5,110.0,2003
18198,6,148.0,1992
18199,7,68.0,2017
18200,5,59.0,1976
18201,5,124.0,1992
18202,3,148.0,1993
18203,0,43.0,2014
18204,3,154.0,1995
18205,7,102.0,1997
18206,7,108.0,1984
18207,7,90.0,2001
18208,5,124.0,1996
18209,11,110.0,2005
18210,7,104.0,1989
18211,7,90.0,2001
18212,7,92.0,2006
18213,7,103.0,1984
18214,11,102.0,1996
18215,5,110.0,2000
18216,5,68.0,1979
18217,11,101.0,2001
18218,11,90.0,2004
18219,7,100.0,1997
18220,6,147.0,1992
18221,3,142.0,1988
18222,10,92.0,1978
18223,7,100.0,1997
18224,5,113.0,2015
18225,5,65.0,1976
18226,10,97.0,1978
18227,11,92.0,2004
18228,11,111.0,2002
18229,6,147.0,1992
18230,5,128.0,1996
18231,10,67.0,1977
18232,7,74.0,1983
18233,7,111.0,1997
18234,5,120.0,1987
18235,9,85.0,2001
18236,15,61.0,1969
18237,5,67.0,1972
18238,5,65.0,1974
18239,5,59.0,1974
18240,6,150.0,1985
18241,10,93.0,1981
18242,3,146.0,1993
18243,15,117.0,1977
18244,10,98.0,1978
18245,5,113.0,2017
18246,14,84.0,1988
18247,9,90.0,1998
18248,10,68.0,1980
18249,7,104.0,1992
18250,7,93.0,2015
18251,10,68.0,1982
18252,5,110.0,2002
18253,5,117.0,2012
18254,11,90.0,2002
18255,5,121.0,1997
18256,7,100.0,1998
18257,7,93.0,2018
18258,10,67.0,1983
18259,5,122.0,1997
18260,10,91.0,1984
18261,11,92.0,2009
18262,10,68.0,1981
18263,5,110.0,2003
18264,5,84.0,1977
18265,7,99.0,2002
18266,7,104.0,1988
18267,7,93.0,2013
18268,5,68.0,1978
18269,7,104.0,1989
18270,5,67.0,1970
18271,10,93.0,1983
18272,7,100.0,1998
18273,7,111.0,1990
18274,3,125.0,2002
18275,5,45.0,1986
18276,7,93.0,2015
18277,10,100.0,1981
18278,7,112.0,1995
18279,11,110.0,2005
18280,10,68.0,1981
18281,11,90.0,2006
18282,7,113.0,1989
18283,11,90.0,2009
18284,11,93.0,2010
18285,5,110.0,2002
18286,7,73.0,1985
18287,10,68.0,1980
18288,5,45.0,1986
18289,5,59.0,1983
18290,5,65.0,1972
18291,7,105.0,1997
18292,14,84.0,1986
18293,3,139.0,1997
18294,5,66.0,1981
18295,15,59.0,1967
18296,10,95.0,1989
18297,5,59.0,1983
18298,3,170.0,1995
18299,7,90.0,2009
18300,11,93.0,2012
18301,11,68.0,2013
18302,5,121.0,1988
18303,10,68.0,1984
18304,7,105.0,1983
18305,5,118.0,1997
18306,7,93.0,2017
18307,14,84.0,1987
18308,5,110.0,2003
18309,5,110.0,2005
18310,7,104.0,1998
18311,5,110.0,2003
18312,11,110.0,2003
18313,3,147.0,1996
18314,14,83.0,1985
18315,10,67.0,1985
18316,7,93.0,2018
18317,5,115.0,2000
18318,7,73.0,1984
18319,5,120.0,1998
18320,5,65.0,1976
18321,7,111.0,1995
18322,10,67.0,1979
18323,10,100.0,1981
18324,10,67.0,1983
18325,5,122.0,1985
18326,7,94.0,2011
18327,5,116.0,2000
18328,6,147.0,1990
18329,15,56.0,1971
18330,7,77.0,1983
18331,11,93.0,2013
18332,10,67.0,1979
18333,7,73.0,1985
18334,7,102.0,1998
18335,5,110.0,2002
18336,7,62.0,2013
18337,7,104.0,1988
18338,5,110.0,2002
18339,5,120.0,2000
18340,15,117.0,1976
18341,7,102.0,1996
18342,11,93.0,2013
18343,7,105.0,1988
18344,5,59.0,1978
18345,5,121.0,1985
18346,7,105.0,1992
18347,11,90.0,2002
18348,7,93.0,2015
18349,7,133.0,1983
18350,7,103.0,1987
18351,9,88.0,2000
18352,5,61.0,1974
18353,5,65.0,1973
18354,10,67.0,1984
18355,11,95.0,2012
18356,7,74.0,1984
18357,10,68.0,1985
18358,10,96.0,1985
18359,7,92.0,2006
18360,7,73.0,1984
18361,7,91.0,2002
18362,11,111.0,2000
18363,5,121.0,1988
18364,7,106.0,1997
18365,7,73.0,1984
18366,5,65.0,1973
18367,10,92.0,1978
18368,10,94.0,1989
18369,15,117.0,1978
18370,5,120.0,1982
18371,5,68.0,1972
18372,7,100.0,1998
18373,14,84.0,1986
18374,11,110.0,2003
18375,5,110.0,2001
18376,7,103.0,1985
18377,4,94.0,2011
18378,10,96.0,1985
18379,7,106.0,1993
18380,3,126.0,2001
18381,5,126.0,1993
18382,10,82.0,1979
18383,15,57.0,1967
18384,7,67.0,2013
18385,10,67.0,1979
18386,10,68.0,1981
18387,3,140.0,1999
18388,7,90.0,2003
18389,7,106.0,1997
18390,7,103.0,1984
18391,12,97.0,2016
18392,5,110.0,2001
18393,11,128.0,2003
18394,5,120.0,1997
18395,10,90.0,1978
18396,10,91.0,1978
18397,7,73.0,1984
18398,7,74.0,1987
18399,5,65.0,1976
18400,5,124.0,1994
18401,5,65.0,1974
18402,7,110.0,1996
18403,3,154.0,1995
18404,10,68.0,1984
18405,5,59.0,1975
18406,7,92.0,2015
18407,10,92.0,1982
18408,10,91.0,1984
18409,5,65.0,1968
18410,10,68.0,1985
18411,5,128.0,1993
18412,7,104.0,1985
18413,11,68.0,2017
18414,7,106.0,1989
18415,3,155.0,1993
18416,5,60.0,1971
18417,11,143.0,2000
18418,5,121.0,1997
18419,10,67.0,1978
18420,5,65.0,1975
18421,7,92.0,2015
18422,10,73.0,1978
18423,10,68.0,1980
18424,7,85.0,2001
18425,3,137.0,1999
18426,5,65.0,1975
18427,6,146.0,1989
18428,7,92.0,2012
18429,10,82.0,1978
18430,5,110.0,2002
18431,3,149.0,1995
18432,10,67.0,1978
18433,7,92.0,2012
18434,7,100.0,1998
18435,5,60.0,1971
18436,7,90.0,2004
18437,7,74.0,1987
18438,7,69.0,2012
18439,9,85.0,2001
18440,10,100.0,1985
18441,14,84.0,1985
18442,5,121.0,1985
18443,14,88.0,1988
18444,7,104.0,1983
18445,5,118.0,2005
18446,5,59.0,1976
18447,5,129.0,1995
18448,10,68.0,1984
18449,5,115.0,1999
18450,7,90.0,2002
18451,5,68.0,1978
18452,5,65.0,1975
18453,5,87.0,1976
18454,5,121.0,1989
18455,6,152.0,1995
18456,7,73.0,1984
18457,10,91.0,1984
18458,11,93.0,2016
18459,5,110.0,2009
18460,7,104.0,1985
18461,5,120.0,1988
18462,7,104.0,1985
18463,5,67.0,1971
18464,6,147.0,1992
18465,10,67.0,1977
18466,10,82.0,1979
18467,10,97.0,1978
18468,14,64.0,1988
18469,10,70.0,1983
18470,9,85.0,2002
18471,14,84.0,1988
18472,3,142.0,1988
18473,5,120.0,1986
18474,7,93.0,2015
18475,14,64.0,1987
18476,10,68.0,1980
18477,7,102.0,1997
18478,7,73.0,1987
18479,10,93.0,1986
18480,5,110.0,2003
18481,7,93.0,2013
18482,7,93.0,2018
18483,9,91.0,1999
18484,10,68.0,1980
18485,5,121.0,1984
18486,10,67.0,1985
18487,7,100.0,1999
18488,7,103.0,1998
18489,7,74.0,1983
18490,5,121.0,1985
18491,5,122.0,1995
18492,14,84.0,1987
18493,5,121.0,1997
18494,10,68.0,1982
18495,7,103.0,1990
18496,15,60.0,1967
18497,5,110.0,2003
18498,5,65.0,1976
18499,7,92.0,2015
18500,11,95.0,2003
18501,5,127.0,1988
18502,7,100.0,1996
18503,5,121.0,1998
18504,5,115.0,2005
18505,7,48.0,2013
18506,5,110.0,2003
18507,5,110.0,2003
18508,11,93.0,2017
18509,9,87.0,2004
18510,7,73.0,1984
18511,14,64.0,1986
18512,15,120.0,1977
18513,10,68.0,1980
18514,5,60.0,1984
18515,11,130.0,2003
18516,10,74.0,1979
18517,5,119.0,1979
18518,10,92.0,1978
18519,3,142.0,1996
18520,10,67.0,1978
18521,11,99.0,1998
18522,7,106.0,1995
18523,7,106.0,1989
18524,7,104.0,1996
18525,7,92.0,2012
18526,7,105.0,1987
18527,7,67.0,2012
18528,7,95.0,2011
18529,7,75.0,1982
18530,7,47.0,2018
18531,11,93.0,2016
18532,10,92.0,1979
18533,7,103.0,1985
18534,11,110.0,2008
18535,11,106.0,1998
18536,11,110.0,2005
18537,10,67.0,1984
18538,10,96.0,1985
18539,7,106.0,1996
18540,5,110.0,2001
18541,5,110.0,2001
18542,7,46.0,2014
18543,11,110.0,2003
18544,7,69.0,2014
18545,7,132.0,1994
18546,7,133.0,1996
18547,5,123.0,1992
18548,7,90.0,2001
18549,5,110.0,2000
18550,7,47.0,2015
18551,10,67.0,1984
18552,11,90.0,2008
18553,5,121.0,1998
18554,7,106.0,1996
18555,7,74.0,1988
18556,11,92.0,2009
18557,5,82.0,1980
18558,10,67.0,1979
18559,7,79.0,1985
18560,7,103.0,1993
18561,5,60.0,1970
18562,5,66.0,1970
18563,7,47.0,2015
18564,15,80.0,1970
18565,7,69.0,2011
18566,14,83.0,1987
18567,10,67.0,1983
18568,5,120.0,1998
18569,10,92.0,1978
18570,7,105.0,1989
18571,10,92.0,1979
18572,4,67.0,2014
18573,7,73.0,1984
18574,5,121.0,1985
18575,5,65.0,1976
18576,7,105.0,1989
18577,11,68.0,2015
18578,7,103.0,1988
18579,7,76.0,2009
18580,10,67.0,1979
18581,15,123.0,1977
18582,5,127.0,1995
18583,5,110.0,2001
18584,11,93.0,2013
18585,5,121.0,1985
18586,7,90.0,2000
18587,10,92.0,1979
18588,15,54.0,1970
18589,7,100.0,1997
18590,5,59.0,1975
18591,7,107.0,1996
18592,7,106.0,1995
18593,7,96.0,2015
18594,9,91.0,1997
18595,5,67.0,1970
18596,15,60.0,1967
18597,10,92.0,1979
